STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
MADHYA PRADESH,DEWAS,2011,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7769,03_District_wise_crimes_committed_against_children_2001_2012.csv::7769,False,UNIQUE,DEWAS,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,DHAR,2011,3.0,56.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7770,03_District_wise_crimes_committed_against_children_2001_2012.csv::7770,False,UNIQUE,DHAR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,DINDORI,2011,1.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,53,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7771,03_District_wise_crimes_committed_against_children_2001_2012.csv::7771,False,UNIQUE,DINDORI,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,GUNA,2011,1.0,37.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,155,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7772,03_District_wise_crimes_committed_against_children_2001_2012.csv::7772,False,UNIQUE,GUNA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,GWALIOR,2011,3.0,40.0,76.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,86.0,227,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7773,03_District_wise_crimes_committed_against_children_2001_2012.csv::7773,False,UNIQUE,GWALIOR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,HARDA,2011,4.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7774,03_District_wise_crimes_committed_against_children_2001_2012.csv::7774,False,UNIQUE,HARDA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,HOSHANGABAD,2011,3.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7775,03_District_wise_crimes_committed_against_children_2001_2012.csv::7775,False,UNIQUE,HOSHANGABAD,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,INDORE,2011,12.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,322.0,370,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7776,03_District_wise_crimes_committed_against_children_2001_2012.csv::7776,False,UNIQUE,INDORE,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,INDORE RLY.,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7777,03_District_wise_crimes_committed_against_children_2001_2012.csv::7777,False,UNIQUE,INDORE RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,JABALPUR,2011,8.0,41.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,183,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7778,03_District_wise_crimes_committed_against_children_2001_2012.csv::7778,False,UNIQUE,JABALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,JABALPUR RLY.,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7779,03_District_wise_crimes_committed_against_children_2001_2012.csv::7779,False,UNIQUE,JABALPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,JHABUA,2011,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7780,03_District_wise_crimes_committed_against_children_2001_2012.csv::7780,False,UNIQUE,JHABUA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,KATNI,2011,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7781,03_District_wise_crimes_committed_against_children_2001_2012.csv::7781,False,UNIQUE,KATNI,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,KHANDWA,2011,4.0,35.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,61.0,116,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7782,03_District_wise_crimes_committed_against_children_2001_2012.csv::7782,False,UNIQUE,KHANDWA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,KHARGON,2011,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7783,03_District_wise_crimes_committed_against_children_2001_2012.csv::7783,False,UNIQUE,KHARGON,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,MANDLA,2011,2.0,33.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7784,03_District_wise_crimes_committed_against_children_2001_2012.csv::7784,False,UNIQUE,MANDLA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,MANDSAUR,2011,2.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,56,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7785,03_District_wise_crimes_committed_against_children_2001_2012.csv::7785,False,UNIQUE,MANDSAUR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,MORENA,2011,2.0,6.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,42,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7786,03_District_wise_crimes_committed_against_children_2001_2012.csv::7786,False,UNIQUE,MORENA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,NARSINGHPUR,2011,1.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,104,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7787,03_District_wise_crimes_committed_against_children_2001_2012.csv::7787,False,UNIQUE,NARSINGHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,NEEMUCH,2011,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7788,03_District_wise_crimes_committed_against_children_2001_2012.csv::7788,False,UNIQUE,NEEMUCH,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,PANNA,2011,0.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7789,03_District_wise_crimes_committed_against_children_2001_2012.csv::7789,False,UNIQUE,PANNA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,RAISEN,2011,0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7790,03_District_wise_crimes_committed_against_children_2001_2012.csv::7790,False,UNIQUE,RAISEN,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,RAJGARH,2011,0.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,190,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7791,03_District_wise_crimes_committed_against_children_2001_2012.csv::7791,False,UNIQUE,RAJGARH,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,RATLAM,2011,2.0,45.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,125,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7792,03_District_wise_crimes_committed_against_children_2001_2012.csv::7792,False,UNIQUE,RATLAM,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,REWA,2011,5.0,17.0,1.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,76.0,113,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7793,03_District_wise_crimes_committed_against_children_2001_2012.csv::7793,False,UNIQUE,REWA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SAGAR,2011,3.0,15.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,161,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7794,03_District_wise_crimes_committed_against_children_2001_2012.csv::7794,False,UNIQUE,SAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SATNA,2011,8.0,48.0,3.0,0.0,1.0,10.0,13.0,0.0,0.0,0.0,110.0,193,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7795,03_District_wise_crimes_committed_against_children_2001_2012.csv::7795,False,UNIQUE,SATNA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SEONI,2011,4.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,104,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7796,03_District_wise_crimes_committed_against_children_2001_2012.csv::7796,False,UNIQUE,SEONI,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SHAHDOL,2011,4.0,32.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,115,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7797,03_District_wise_crimes_committed_against_children_2001_2012.csv::7797,False,UNIQUE,SHAHDOL,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SHAJAPUR,2011,4.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,90,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7798,03_District_wise_crimes_committed_against_children_2001_2012.csv::7798,False,UNIQUE,SHAJAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SHEOPUR,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7799,03_District_wise_crimes_committed_against_children_2001_2012.csv::7799,False,UNIQUE,SHEOPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SHIVPURI,2011,7.0,39.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7800,03_District_wise_crimes_committed_against_children_2001_2012.csv::7800,False,UNIQUE,SHIVPURI,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SIDHI,2011,4.0,16.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,69,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7801,03_District_wise_crimes_committed_against_children_2001_2012.csv::7801,False,UNIQUE,SIDHI,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SIHORE,2011,2.0,32.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,147,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7802,03_District_wise_crimes_committed_against_children_2001_2012.csv::7802,False,UNIQUE,SIHORE,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,SINGRAULI,2011,2.0,14.0,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7803,03_District_wise_crimes_committed_against_children_2001_2012.csv::7803,False,UNIQUE,SINGRAULI,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,TIKAMGARH,2011,6.0,50.0,18.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,37.0,124,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7804,03_District_wise_crimes_committed_against_children_2001_2012.csv::7804,False,UNIQUE,TIKAMGARH,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,UJJAIN,2011,0.0,39.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,23.0,88,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7805,03_District_wise_crimes_committed_against_children_2001_2012.csv::7805,False,UNIQUE,UJJAIN,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,UMARIYA,2011,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7806,03_District_wise_crimes_committed_against_children_2001_2012.csv::7806,False,UNIQUE,UMARIYA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,VIDISHA,2011,2.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,164,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7807,03_District_wise_crimes_committed_against_children_2001_2012.csv::7807,False,UNIQUE,VIDISHA,DISTRICT_OR_REPORTING_UNIT,VALID
MADHYA PRADESH,TOTAL,2011,123.0,1262.0,517.0,38.0,12.0,89.0,20.0,0.0,3.0,5.0,2312.0,4381,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7808,03_District_wise_crimes_committed_against_children_2001_2012.csv::7808,False,UNIQUE,TOTAL,AGGREGATE,VALID
MAHARASHTRA,AHMEDNAGAR,2011,8.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7809,03_District_wise_crimes_committed_against_children_2001_2012.csv::7809,False,UNIQUE,AHMEDNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,AKOLA,2011,1.0,20.0,35.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,43.0,107,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7810,03_District_wise_crimes_committed_against_children_2001_2012.csv::7810,False,UNIQUE,AKOLA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,AMRAVATI COMMR.,2011,0.0,12.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7811,03_District_wise_crimes_committed_against_children_2001_2012.csv::7811,False,UNIQUE,AMRAVATI COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,AMRAVATI RURAL,2011,4.0,45.0,23.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,77,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7812,03_District_wise_crimes_committed_against_children_2001_2012.csv::7812,False,UNIQUE,AMRAVATI RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,AURANGABAD COMMR.,2011,3.0,6.0,14.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,17.0,50,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7813,03_District_wise_crimes_committed_against_children_2001_2012.csv::7813,False,UNIQUE,AURANGABAD COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,AURANGABAD RURAL,2011,3.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,46,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7814,03_District_wise_crimes_committed_against_children_2001_2012.csv::7814,False,UNIQUE,AURANGABAD RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,BEED,2011,10.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,89,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7815,03_District_wise_crimes_committed_against_children_2001_2012.csv::7815,False,UNIQUE,BEED,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,BHANDARA,2011,4.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,66,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7816,03_District_wise_crimes_committed_against_children_2001_2012.csv::7816,False,UNIQUE,BHANDARA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,BULDHANA,2011,2.0,9.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,69,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7817,03_District_wise_crimes_committed_against_children_2001_2012.csv::7817,False,UNIQUE,BULDHANA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,CHANDRAPUR,2011,3.0,41.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,106,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7818,03_District_wise_crimes_committed_against_children_2001_2012.csv::7818,False,UNIQUE,CHANDRAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,DHULE,2011,4.0,12.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,32,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7819,03_District_wise_crimes_committed_against_children_2001_2012.csv::7819,False,UNIQUE,DHULE,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,GADCHIROLI,2011,4.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7820,03_District_wise_crimes_committed_against_children_2001_2012.csv::7820,False,UNIQUE,GADCHIROLI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,GONDIA,2011,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7821,03_District_wise_crimes_committed_against_children_2001_2012.csv::7821,False,UNIQUE,GONDIA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,HINGOLI,2011,6.0,10.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7822,03_District_wise_crimes_committed_against_children_2001_2012.csv::7822,False,UNIQUE,HINGOLI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,JALGAON,2011,7.0,10.0,16.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,1.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7823,03_District_wise_crimes_committed_against_children_2001_2012.csv::7823,False,UNIQUE,JALGAON,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,JALNA,2011,4.0,3.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,42,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7824,03_District_wise_crimes_committed_against_children_2001_2012.csv::7824,False,UNIQUE,JALNA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,KOLHAPUR,2011,4.0,18.0,31.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,61.0,120,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7825,03_District_wise_crimes_committed_against_children_2001_2012.csv::7825,False,UNIQUE,KOLHAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,LATUR,2011,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7826,03_District_wise_crimes_committed_against_children_2001_2012.csv::7826,False,UNIQUE,LATUR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,MUMBAI COMMR.,2011,17.0,117.0,132.0,3.0,2.0,22.0,0.0,1.0,0.0,0.0,131.0,425,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7827,03_District_wise_crimes_committed_against_children_2001_2012.csv::7827,False,UNIQUE,MUMBAI COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,MUMBAI RLY.,2011,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7828,03_District_wise_crimes_committed_against_children_2001_2012.csv::7828,False,UNIQUE,MUMBAI RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NAGPUR COMMR.,2011,5.0,23.0,17.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,125.0,177,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7829,03_District_wise_crimes_committed_against_children_2001_2012.csv::7829,False,UNIQUE,NAGPUR COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NAGPUR RLY.,2011,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7830,03_District_wise_crimes_committed_against_children_2001_2012.csv::7830,False,UNIQUE,NAGPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NAGPUR RURAL,2011,0.0,28.0,20.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,74,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7831,03_District_wise_crimes_committed_against_children_2001_2012.csv::7831,False,UNIQUE,NAGPUR RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,NANDED,2011,5.0,16.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,99,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7832,03_District_wise_crimes_committed_against_children_2001_2012.csv::7832,False,UNIQUE,NANDED,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NANDURBAR,2011,5.0,12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7833,03_District_wise_crimes_committed_against_children_2001_2012.csv::7833,False,UNIQUE,NANDURBAR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NASIK COMMR.,2011,2.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7834,03_District_wise_crimes_committed_against_children_2001_2012.csv::7834,False,UNIQUE,NASIK COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NASIK RURAL,2011,3.0,23.0,0.0,1.0,3.0,8.0,14.0,0.0,0.0,0.0,17.0,69,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7835,03_District_wise_crimes_committed_against_children_2001_2012.csv::7835,False,UNIQUE,NASIK RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,NAVI MUMBAI,2011,5.0,17.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,77,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7836,03_District_wise_crimes_committed_against_children_2001_2012.csv::7836,False,UNIQUE,NAVI MUMBAI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,OSMANABAD,2011,4.0,13.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,38,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7837,03_District_wise_crimes_committed_against_children_2001_2012.csv::7837,False,UNIQUE,OSMANABAD,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PARBHANI,2011,4.0,10.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,38,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7838,03_District_wise_crimes_committed_against_children_2001_2012.csv::7838,False,UNIQUE,PARBHANI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PUNE COMMR.,2011,9.0,36.0,43.0,0.0,0.0,4.0,0.0,19.0,0.0,2.0,181.0,294,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7839,03_District_wise_crimes_committed_against_children_2001_2012.csv::7839,False,UNIQUE,PUNE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PUNE RLY.,2011,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7840,03_District_wise_crimes_committed_against_children_2001_2012.csv::7840,False,UNIQUE,PUNE RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PUNE RURAL,2011,10.0,48.0,27.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,112.0,201,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7841,03_District_wise_crimes_committed_against_children_2001_2012.csv::7841,False,UNIQUE,PUNE RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,RAIGAD,2011,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7842,03_District_wise_crimes_committed_against_children_2001_2012.csv::7842,False,UNIQUE,RAIGAD,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,RATNAGIRI,2011,1.0,20.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7843,03_District_wise_crimes_committed_against_children_2001_2012.csv::7843,False,UNIQUE,RATNAGIRI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SANGLI,2011,5.0,21.0,14.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,12.0,62,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7844,03_District_wise_crimes_committed_against_children_2001_2012.csv::7844,False,UNIQUE,SANGLI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SATARA,2011,10.0,22.0,33.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,35.0,105,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7845,03_District_wise_crimes_committed_against_children_2001_2012.csv::7845,False,UNIQUE,SATARA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SINDHUDURG,2011,0.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,7846,03_District_wise_crimes_committed_against_children_2001_2012.csv::7846,False,UNIQUE,SINDHUDURG,DISTRICT_OR_REPORTING_UNIT,VALID
