STATE,DISTRICT,YEAR,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
MAHARASHTRA,JALGAON,2010,49,32,11,143,41,425,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7040,42_District_wise_crimes_committed_against_women_2001_2012.csv::7040,False,UNIQUE,JALGAON,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,JALNA,2010,11,11,40,81,10,315,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7041,42_District_wise_crimes_committed_against_women_2001_2012.csv::7041,False,UNIQUE,JALNA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,KOLHAPUR,2010,27,13,18,71,12,96,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7042,42_District_wise_crimes_committed_against_women_2001_2012.csv::7042,False,UNIQUE,KOLHAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,LATUR,2010,28,31,3,85,3,229,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7043,42_District_wise_crimes_committed_against_women_2001_2012.csv::7043,False,UNIQUE,LATUR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,MUMBAI COMMR.,2010,194,146,21,475,138,312,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7044,42_District_wise_crimes_committed_against_women_2001_2012.csv::7044,False,UNIQUE,MUMBAI COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,MUMBAI RLY.,2010,2,3,0,15,9,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7045,42_District_wise_crimes_committed_against_women_2001_2012.csv::7045,False,UNIQUE,MUMBAI RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NAGPUR COMMR.,2010,58,34,8,87,48,175,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7046,42_District_wise_crimes_committed_against_women_2001_2012.csv::7046,False,UNIQUE,NAGPUR COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NAGPUR RLY.,2010,1,2,0,8,2,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7047,42_District_wise_crimes_committed_against_women_2001_2012.csv::7047,False,UNIQUE,NAGPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NAGPUR RURAL,2010,39,26,8,78,19,56,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7048,42_District_wise_crimes_committed_against_women_2001_2012.csv::7048,False,UNIQUE,NAGPUR RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,NANDED,2010,36,43,68,85,5,315,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7049,42_District_wise_crimes_committed_against_women_2001_2012.csv::7049,False,UNIQUE,NANDED,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NANDURBAR,2010,20,12,2,32,12,88,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7050,42_District_wise_crimes_committed_against_women_2001_2012.csv::7050,False,UNIQUE,NANDURBAR,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NASIK COMMR.,2010,30,19,2,46,18,124,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7051,42_District_wise_crimes_committed_against_women_2001_2012.csv::7051,False,UNIQUE,NASIK COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,NASIK RURAL,2010,53,19,6,79,27,344,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7052,42_District_wise_crimes_committed_against_women_2001_2012.csv::7052,False,UNIQUE,NASIK RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,NAVI MUMBAI,2010,27,11,3,36,38,89,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7053,42_District_wise_crimes_committed_against_women_2001_2012.csv::7053,False,UNIQUE,NAVI MUMBAI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,OSMANABAD,2010,28,23,2,74,11,161,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7054,42_District_wise_crimes_committed_against_women_2001_2012.csv::7054,False,UNIQUE,OSMANABAD,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PARBHANI,2010,20,21,5,54,6,209,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7055,42_District_wise_crimes_committed_against_women_2001_2012.csv::7055,False,UNIQUE,PARBHANI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PUNE COMMR.,2010,91,94,4,78,91,214,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7056,42_District_wise_crimes_committed_against_women_2001_2012.csv::7056,False,UNIQUE,PUNE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PUNE RLY.,2010,0,1,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7057,42_District_wise_crimes_committed_against_women_2001_2012.csv::7057,False,UNIQUE,PUNE RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,PUNE RURAL,2010,72,33,15,136,30,200,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7058,42_District_wise_crimes_committed_against_women_2001_2012.csv::7058,False,UNIQUE,PUNE RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,RAIGAD,2010,15,7,0,39,10,49,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7059,42_District_wise_crimes_committed_against_women_2001_2012.csv::7059,False,UNIQUE,RAIGAD,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,RATNAGIRI,2010,28,7,0,37,12,33,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7060,42_District_wise_crimes_committed_against_women_2001_2012.csv::7060,False,UNIQUE,RATNAGIRI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SANGLI,2010,49,10,18,67,10,84,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7061,42_District_wise_crimes_committed_against_women_2001_2012.csv::7061,False,UNIQUE,SANGLI,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SATARA,2010,27,29,0,82,19,170,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7062,42_District_wise_crimes_committed_against_women_2001_2012.csv::7062,False,UNIQUE,SATARA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SINDHUDURG,2010,9,4,0,10,12,11,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7063,42_District_wise_crimes_committed_against_women_2001_2012.csv::7063,False,UNIQUE,SINDHUDURG,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SOLAPUR COMMR.,2010,12,10,2,22,2,78,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7064,42_District_wise_crimes_committed_against_women_2001_2012.csv::7064,False,UNIQUE,SOLAPUR COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SOLAPUR RURAL,2010,63,34,5,97,35,205,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7065,42_District_wise_crimes_committed_against_women_2001_2012.csv::7065,False,UNIQUE,SOLAPUR RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,THANE COMMR.,2010,93,61,9,152,32,365,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7066,42_District_wise_crimes_committed_against_women_2001_2012.csv::7066,False,UNIQUE,THANE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,THANE RURAL,2010,47,20,6,95,42,120,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7067,42_District_wise_crimes_committed_against_women_2001_2012.csv::7067,False,UNIQUE,THANE RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,WARDHA,2010,44,22,2,119,57,93,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7068,42_District_wise_crimes_committed_against_women_2001_2012.csv::7068,False,UNIQUE,WARDHA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,WASHIM,2010,12,14,5,56,10,102,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7069,42_District_wise_crimes_committed_against_women_2001_2012.csv::7069,False,UNIQUE,WASHIM,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,YAVATMAL,2010,33,49,7,121,38,165,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7070,42_District_wise_crimes_committed_against_women_2001_2012.csv::7070,False,UNIQUE,YAVATMAL,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,TOTAL,2010,1599,1124,393,3661,1180,7434,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7071,42_District_wise_crimes_committed_against_women_2001_2012.csv::7071,False,UNIQUE,TOTAL,AGGREGATE,VALID
MANIPUR,BISHNUPUR,2010,6,12,0,7,0,4,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7072,42_District_wise_crimes_committed_against_women_2001_2012.csv::7072,False,UNIQUE,BISHNUPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,CHANDEL,2010,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7073,42_District_wise_crimes_committed_against_women_2001_2012.csv::7073,False,UNIQUE,CHANDEL,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,CHURACHANDPUR,2010,1,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7074,42_District_wise_crimes_committed_against_women_2001_2012.csv::7074,False,UNIQUE,CHURACHANDPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,CID,2010,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7075,42_District_wise_crimes_committed_against_women_2001_2012.csv::7075,False,UNIQUE,CID,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,IMPHAL EAST,2010,6,23,0,4,0,3,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7076,42_District_wise_crimes_committed_against_women_2001_2012.csv::7076,False,UNIQUE,IMPHAL EAST,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,IMPHAL WEST,2010,10,45,0,12,0,3,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7077,42_District_wise_crimes_committed_against_women_2001_2012.csv::7077,False,UNIQUE,IMPHAL WEST,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,SENAPATI,2010,1,2,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7078,42_District_wise_crimes_committed_against_women_2001_2012.csv::7078,False,UNIQUE,SENAPATI,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,TAMENGLONG,2010,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7079,42_District_wise_crimes_committed_against_women_2001_2012.csv::7079,False,UNIQUE,TAMENGLONG,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,THOUBAL,2010,9,25,0,8,0,8,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7080,42_District_wise_crimes_committed_against_women_2001_2012.csv::7080,False,UNIQUE,THOUBAL,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,UKHRUL,2010,1,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7081,42_District_wise_crimes_committed_against_women_2001_2012.csv::7081,False,UNIQUE,UKHRUL,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,TOTAL,2010,34,107,0,31,0,18,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7082,42_District_wise_crimes_committed_against_women_2001_2012.csv::7082,False,UNIQUE,TOTAL,AGGREGATE,VALID
MEGHALAYA,GARO HILLS EAST,2010,5,3,0,3,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7083,42_District_wise_crimes_committed_against_women_2001_2012.csv::7083,False,UNIQUE,GARO HILLS EAST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,GARO HILLS SOUTH,2010,4,3,0,0,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7084,42_District_wise_crimes_committed_against_women_2001_2012.csv::7084,False,UNIQUE,GARO HILLS SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,GARO HILLS WEST,2010,15,20,0,18,0,5,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7085,42_District_wise_crimes_committed_against_women_2001_2012.csv::7085,False,UNIQUE,GARO HILLS WEST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,JAINTIA HILLS,2010,33,3,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7086,42_District_wise_crimes_committed_against_women_2001_2012.csv::7086,False,UNIQUE,JAINTIA HILLS,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,KHASI HILLS EAST,2010,41,2,0,10,0,17,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7087,42_District_wise_crimes_committed_against_women_2001_2012.csv::7087,False,UNIQUE,KHASI HILLS EAST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,KHASI HILLS WEST,2010,28,4,0,10,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7088,42_District_wise_crimes_committed_against_women_2001_2012.csv::7088,False,UNIQUE,KHASI HILLS WEST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,RI-BHOI,2010,23,2,0,6,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7089,42_District_wise_crimes_committed_against_women_2001_2012.csv::7089,False,UNIQUE,RI-BHOI,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,TOTAL,2010,149,37,0,48,0,24,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7090,42_District_wise_crimes_committed_against_women_2001_2012.csv::7090,False,UNIQUE,TOTAL,AGGREGATE,VALID
MIZORAM,AIZAWL,2010,34,0,0,42,0,2,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7091,42_District_wise_crimes_committed_against_women_2001_2012.csv::7091,False,UNIQUE,AIZAWL,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,CHAMPHAI,2010,20,0,0,5,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7092,42_District_wise_crimes_committed_against_women_2001_2012.csv::7092,False,UNIQUE,CHAMPHAI,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,KOLASIB,2010,8,0,0,3,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7093,42_District_wise_crimes_committed_against_women_2001_2012.csv::7093,False,UNIQUE,KOLASIB,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,LAWNGTLAI,2010,6,0,0,2,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7094,42_District_wise_crimes_committed_against_women_2001_2012.csv::7094,False,UNIQUE,LAWNGTLAI,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,LUNGLEI,2010,9,0,0,10,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7095,42_District_wise_crimes_committed_against_women_2001_2012.csv::7095,False,UNIQUE,LUNGLEI,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,MAMIT,2010,6,0,0,6,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7096,42_District_wise_crimes_committed_against_women_2001_2012.csv::7096,False,UNIQUE,MAMIT,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,SAIHA,2010,3,0,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7097,42_District_wise_crimes_committed_against_women_2001_2012.csv::7097,False,UNIQUE,SAIHA,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,SERCHHIP,2010,6,0,0,6,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7098,42_District_wise_crimes_committed_against_women_2001_2012.csv::7098,False,UNIQUE,SERCHHIP,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,TOTAL,2010,92,0,0,75,0,3,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7099,42_District_wise_crimes_committed_against_women_2001_2012.csv::7099,False,UNIQUE,TOTAL,AGGREGATE,VALID
NAGALAND,DIMAPUR,2010,4,5,0,8,2,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7100,42_District_wise_crimes_committed_against_women_2001_2012.csv::7100,False,UNIQUE,DIMAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,KIPHIRE,2010,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7101,42_District_wise_crimes_committed_against_women_2001_2012.csv::7101,False,UNIQUE,KIPHIRE,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,KOHIMA,2010,3,0,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7102,42_District_wise_crimes_committed_against_women_2001_2012.csv::7102,False,UNIQUE,KOHIMA,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,LONGLENG,2010,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7103,42_District_wise_crimes_committed_against_women_2001_2012.csv::7103,False,UNIQUE,LONGLENG,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,MOKOKCHUNG,2010,2,0,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7104,42_District_wise_crimes_committed_against_women_2001_2012.csv::7104,False,UNIQUE,MOKOKCHUNG,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,MON,2010,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7105,42_District_wise_crimes_committed_against_women_2001_2012.csv::7105,False,UNIQUE,MON,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,PEREN,2010,0,0,0,0,1,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7106,42_District_wise_crimes_committed_against_women_2001_2012.csv::7106,False,UNIQUE,PEREN,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,PHEK,2010,1,0,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7107,42_District_wise_crimes_committed_against_women_2001_2012.csv::7107,False,UNIQUE,PHEK,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,TUENSANG,2010,1,0,0,2,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7108,42_District_wise_crimes_committed_against_women_2001_2012.csv::7108,False,UNIQUE,TUENSANG,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,WOKHA,2010,2,1,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7109,42_District_wise_crimes_committed_against_women_2001_2012.csv::7109,False,UNIQUE,WOKHA,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,ZUNHEBOTO,2010,3,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7110,42_District_wise_crimes_committed_against_women_2001_2012.csv::7110,False,UNIQUE,ZUNHEBOTO,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,TOTAL,2010,16,6,0,13,3,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7111,42_District_wise_crimes_committed_against_women_2001_2012.csv::7111,False,UNIQUE,TOTAL,AGGREGATE,VALID
ODISHA,ANGUL,2010,39,42,13,253,5,68,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7112,42_District_wise_crimes_committed_against_women_2001_2012.csv::7112,False,UNIQUE,ANGUL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BALASORE,2010,48,68,40,188,29,211,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7113,42_District_wise_crimes_committed_against_women_2001_2012.csv::7113,False,UNIQUE,BALASORE,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BARAGARH,2010,36,23,9,69,23,171,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7114,42_District_wise_crimes_committed_against_women_2001_2012.csv::7114,False,UNIQUE,BARAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BERHAMPUR,2010,11,9,4,125,11,12,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7115,42_District_wise_crimes_committed_against_women_2001_2012.csv::7115,False,UNIQUE,BERHAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BHADRAK,2010,33,50,18,99,12,151,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7116,42_District_wise_crimes_committed_against_women_2001_2012.csv::7116,False,UNIQUE,BHADRAK,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BOLANGIR,2010,48,16,4,188,9,112,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7117,42_District_wise_crimes_committed_against_women_2001_2012.csv::7117,False,UNIQUE,BOLANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BOUDH,2010,7,7,2,35,2,21,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7118,42_District_wise_crimes_committed_against_women_2001_2012.csv::7118,False,UNIQUE,BOUDH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,CUTTACK,2010,26,25,22,26,1,107,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7119,42_District_wise_crimes_committed_against_women_2001_2012.csv::7119,False,UNIQUE,CUTTACK,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DCP BBSR,2010,43,29,18,45,8,41,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7120,42_District_wise_crimes_committed_against_women_2001_2012.csv::7120,False,UNIQUE,DCP BBSR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DCP CTC,2010,17,27,4,18,3,84,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7121,42_District_wise_crimes_committed_against_women_2001_2012.csv::7121,False,UNIQUE,DCP CTC,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DEOGARH,2010,11,4,0,57,3,17,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7122,42_District_wise_crimes_committed_against_women_2001_2012.csv::7122,False,UNIQUE,DEOGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DHENKANAL,2010,19,34,7,252,8,25,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7123,42_District_wise_crimes_committed_against_women_2001_2012.csv::7123,False,UNIQUE,DHENKANAL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,GAJAPATI,2010,6,17,0,37,2,16,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7124,42_District_wise_crimes_committed_against_women_2001_2012.csv::7124,False,UNIQUE,GAJAPATI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,GANJAM,2010,48,42,25,296,19,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7125,42_District_wise_crimes_committed_against_women_2001_2012.csv::7125,False,UNIQUE,GANJAM,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JAGATSINGHPUR,2010,24,37,15,10,1,76,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7126,42_District_wise_crimes_committed_against_women_2001_2012.csv::7126,False,UNIQUE,JAGATSINGHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JAJPUR,2010,30,32,30,64,8,80,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7127,42_District_wise_crimes_committed_against_women_2001_2012.csv::7127,False,UNIQUE,JAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JHARSUGUDA,2010,10,3,4,47,6,27,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7128,42_District_wise_crimes_committed_against_women_2001_2012.csv::7128,False,UNIQUE,JHARSUGUDA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KALAHANDI,2010,60,35,16,118,12,91,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7129,42_District_wise_crimes_committed_against_women_2001_2012.csv::7129,False,UNIQUE,KALAHANDI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KANDHAMAL,2010,27,26,3,84,3,26,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7130,42_District_wise_crimes_committed_against_women_2001_2012.csv::7130,False,UNIQUE,KANDHAMAL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KENDRAPARA,2010,38,33,39,8,0,22,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7131,42_District_wise_crimes_committed_against_women_2001_2012.csv::7131,False,UNIQUE,KENDRAPARA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KEONJHAR,2010,45,32,18,107,8,85,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7132,42_District_wise_crimes_committed_against_women_2001_2012.csv::7132,False,UNIQUE,KEONJHAR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KHURDA,2010,41,31,8,19,2,109,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7133,42_District_wise_crimes_committed_against_women_2001_2012.csv::7133,False,UNIQUE,KHURDA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KORAPUT,2010,41,19,0,122,11,42,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7134,42_District_wise_crimes_committed_against_women_2001_2012.csv::7134,False,UNIQUE,KORAPUT,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,MALKANGIR,2010,14,8,0,22,5,13,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7135,42_District_wise_crimes_committed_against_women_2001_2012.csv::7135,False,UNIQUE,MALKANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,MAYURBHANJ,2010,76,72,27,189,10,146,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7136,42_District_wise_crimes_committed_against_women_2001_2012.csv::7136,False,UNIQUE,MAYURBHANJ,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,NAYAGARH,2010,20,20,16,12,2,14,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,7137,42_District_wise_crimes_committed_against_women_2001_2012.csv::7137,False,UNIQUE,NAYAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
