STATE,DISTRICT,YEAR,"Protection of Civil Rights Act, 1955",POA_Murder,POA_Attempt to commit Murder,POA_Rape,POA_Attempt to commit Rape,POA_Assault on women with intent to outrage her Modesty,POA_Sexual Harassment,POA_Assault on women with intent to Disrobe,POA_Voyeurism,POA_Stalking,POA_Other Sexual Harassment,POA_Insult to the Modesty of women,POA_Kidnapping & Abduction_GrandTotal,POA_Kidnaping & Abduction_Total,POA_Kidnaping & Abduction in order to Murder,POA_Kidnapping for Ransom,POA_Kidnapping & Abduction of Women to compel her for marriage,POA_Other Kidnapping,POA_Dacoity,POA_Dacoity with Murder,POA_Other Dacoity,POA_Robbery,POA_Arson,POA_Grievous Hurt,POA_Hurt,POA_Acid attack,POA_Attempt to Acid Attack,POA_Riots,POA_Other IPC crimes,POA_SC / ST (Prevention of Atrocities) Act only,"Total of SC/ST (Prevention of Atrocities) Act ,1989",IPC_Murder,IPC_Attempt to commit Murder,IPC_Rape,IPC_Attempt to commit Rape,IPC_Assault on women with intent to outrage her Modesty,IPC_Sexual Harassment,IPC_Assault on women with intent to Disrobe,IPC_Voyeurism,IPC_Stalking,IPC_Other Sexual Harassment,IPC_Insult to the Modesty of women,IPC_Kidnapping & Abduction,IPC_Kidnaping & Abduction,IPC_Kidnaping & Abduction in order to Murder,IPC_Kidnapping for Ransom,IPC_Kidnapping & Abduction of Women to compel her for marriage,IPC_Other Kidnapping,IPC_Dacoity,IPC_Dacoity with Murder,IPC_Other Dacoity,IPC_Robbery,IPC_Arson,IPC_Grievous Hurt,IPC_Hurt,IPC_Acid attack,IPC_Attempt to Acid Attack,IPC_Riots,IPC_Other IPC crimes,Total IPC Crimes against STs,"Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",Other SLL Crime against STs,Total crimes against STs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Assam,Sibsagar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,64,02_District_wise_crimes_committed_against_ST_2014.csv::64,False,UNIQUE,Sibsagar,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,Sonitpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,65,02_District_wise_crimes_committed_against_ST_2014.csv::65,False,UNIQUE,Sonitpur,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,Tinsukia,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,66,02_District_wise_crimes_committed_against_ST_2014.csv::66,False,UNIQUE,Tinsukia,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,Udalguri,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,67,02_District_wise_crimes_committed_against_ST_2014.csv::67,False,UNIQUE,Udalguri,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Araria,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,69,02_District_wise_crimes_committed_against_ST_2014.csv::69,False,UNIQUE,Araria,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Arwal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,70,02_District_wise_crimes_committed_against_ST_2014.csv::70,False,UNIQUE,Arwal,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Aurangabad,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,71,02_District_wise_crimes_committed_against_ST_2014.csv::71,False,UNIQUE,Aurangabad,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bagaha,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,72,02_District_wise_crimes_committed_against_ST_2014.csv::72,False,UNIQUE,Bagaha,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Banka,2014,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,ST,02_District_wise_crimes_committed_against_ST_2014.csv,73,02_District_wise_crimes_committed_against_ST_2014.csv::73,False,UNIQUE,Banka,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Begusarai,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,74,02_District_wise_crimes_committed_against_ST_2014.csv::74,False,UNIQUE,Begusarai,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bettiah,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,75,02_District_wise_crimes_committed_against_ST_2014.csv::75,False,UNIQUE,Bettiah,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bhabhua,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,76,02_District_wise_crimes_committed_against_ST_2014.csv::76,False,UNIQUE,Bhabhua,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bhagalpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,ST,02_District_wise_crimes_committed_against_ST_2014.csv,77,02_District_wise_crimes_committed_against_ST_2014.csv::77,False,UNIQUE,Bhagalpur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bhojpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,78,02_District_wise_crimes_committed_against_ST_2014.csv::78,False,UNIQUE,Bhojpur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Buxar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,79,02_District_wise_crimes_committed_against_ST_2014.csv::79,False,UNIQUE,Buxar,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Darbhanga,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,80,02_District_wise_crimes_committed_against_ST_2014.csv::80,False,UNIQUE,Darbhanga,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Gaya,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,81,02_District_wise_crimes_committed_against_ST_2014.csv::81,False,UNIQUE,Gaya,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Gopalganj,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,82,02_District_wise_crimes_committed_against_ST_2014.csv::82,False,UNIQUE,Gopalganj,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Jamui,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,84,02_District_wise_crimes_committed_against_ST_2014.csv::84,False,UNIQUE,Jamui,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Jehanabad,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,85,02_District_wise_crimes_committed_against_ST_2014.csv::85,False,UNIQUE,Jehanabad,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Katihar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,ST,02_District_wise_crimes_committed_against_ST_2014.csv,86,02_District_wise_crimes_committed_against_ST_2014.csv::86,False,UNIQUE,Katihar,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Khagaria,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,88,02_District_wise_crimes_committed_against_ST_2014.csv::88,False,UNIQUE,Khagaria,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Kishanganj,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,89,02_District_wise_crimes_committed_against_ST_2014.csv::89,False,UNIQUE,Kishanganj,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Lakhisarai,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,90,02_District_wise_crimes_committed_against_ST_2014.csv::90,False,UNIQUE,Lakhisarai,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Madhepura,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,91,02_District_wise_crimes_committed_against_ST_2014.csv::91,False,UNIQUE,Madhepura,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Madhubani,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,92,02_District_wise_crimes_committed_against_ST_2014.csv::92,False,UNIQUE,Madhubani,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Motihari,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,93,02_District_wise_crimes_committed_against_ST_2014.csv::93,False,UNIQUE,Motihari,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Munger,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,94,02_District_wise_crimes_committed_against_ST_2014.csv::94,False,UNIQUE,Munger,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Muzaffarpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,95,02_District_wise_crimes_committed_against_ST_2014.csv::95,False,UNIQUE,Muzaffarpur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Nalanda,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,97,02_District_wise_crimes_committed_against_ST_2014.csv::97,False,UNIQUE,Nalanda,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Naugachia,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,98,02_District_wise_crimes_committed_against_ST_2014.csv::98,False,UNIQUE,Naugachia,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Nawadah,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,99,02_District_wise_crimes_committed_against_ST_2014.csv::99,False,UNIQUE,Nawadah,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Patna,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,100,02_District_wise_crimes_committed_against_ST_2014.csv::100,False,UNIQUE,Patna,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Purnea,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,ST,02_District_wise_crimes_committed_against_ST_2014.csv,102,02_District_wise_crimes_committed_against_ST_2014.csv::102,False,UNIQUE,Purnea,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Rohtas,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,103,02_District_wise_crimes_committed_against_ST_2014.csv::103,False,UNIQUE,Rohtas,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Saharsa,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,104,02_District_wise_crimes_committed_against_ST_2014.csv::104,False,UNIQUE,Saharsa,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Samastipur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,105,02_District_wise_crimes_committed_against_ST_2014.csv::105,False,UNIQUE,Samastipur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Saran,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,106,02_District_wise_crimes_committed_against_ST_2014.csv::106,False,UNIQUE,Saran,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Sheikhpura,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,107,02_District_wise_crimes_committed_against_ST_2014.csv::107,False,UNIQUE,Sheikhpura,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Sheohar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,108,02_District_wise_crimes_committed_against_ST_2014.csv::108,False,UNIQUE,Sheohar,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Sitamarhi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,109,02_District_wise_crimes_committed_against_ST_2014.csv::109,False,UNIQUE,Sitamarhi,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Siwan,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,110,02_District_wise_crimes_committed_against_ST_2014.csv::110,False,UNIQUE,Siwan,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Supaul,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,111,02_District_wise_crimes_committed_against_ST_2014.csv::111,False,UNIQUE,Supaul,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Vaishali,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,112,02_District_wise_crimes_committed_against_ST_2014.csv::112,False,UNIQUE,Vaishali,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Economic Offences Unit,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,113,02_District_wise_crimes_committed_against_ST_2014.csv::113,False,UNIQUE,Economic Offences Unit,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Anti Terrorist Squad,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,114,02_District_wise_crimes_committed_against_ST_2014.csv::114,False,UNIQUE,Anti Terrorist Squad,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Balod,2014,0,1,0,8,0,4,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,ST,02_District_wise_crimes_committed_against_ST_2014.csv,116,02_District_wise_crimes_committed_against_ST_2014.csv::116,False,UNIQUE,Balod,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Balodbazar,2014,0,0,0,3,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,ST,02_District_wise_crimes_committed_against_ST_2014.csv,117,02_District_wise_crimes_committed_against_ST_2014.csv::117,False,UNIQUE,Balodbazar,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Balrampur,2014,0,1,0,13,0,9,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,40,65,1,0,0,0,9,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,76,ST,02_District_wise_crimes_committed_against_ST_2014.csv,118,02_District_wise_crimes_committed_against_ST_2014.csv::118,False,UNIQUE,Balrampur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Bemetra,2014,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,ST,02_District_wise_crimes_committed_against_ST_2014.csv,119,02_District_wise_crimes_committed_against_ST_2014.csv::119,False,UNIQUE,Bemetra,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Bilaspur,2014,0,0,0,3,0,6,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ST,02_District_wise_crimes_committed_against_ST_2014.csv,120,02_District_wise_crimes_committed_against_ST_2014.csv::120,False,UNIQUE,Bilaspur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Bizapur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,121,02_District_wise_crimes_committed_against_ST_2014.csv::121,False,UNIQUE,Bizapur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Dantewara,2014,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2014.csv,122,02_District_wise_crimes_committed_against_ST_2014.csv::122,False,UNIQUE,Dantewara,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Dhamtari,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,2,0,1,0,1,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,49,59,0,0,69,ST,02_District_wise_crimes_committed_against_ST_2014.csv,123,02_District_wise_crimes_committed_against_ST_2014.csv::123,False,UNIQUE,Dhamtari,DISTRICT_OR_REPORTING_UNIT,VALID
