STATE,DISTRICT,YEAR,Infanticid,Other murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Bihar,BETTIAH,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,93,03_District_wise_crimes_committed_against_children_2013.csv::93,False,UNIQUE,BETTIAH,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BHABHUA,2013,0,0,0,48,0,0,0,0,0,0,0,0,48,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,94,03_District_wise_crimes_committed_against_children_2013.csv::94,False,UNIQUE,BHABHUA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BHAGALPUR,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,95,03_District_wise_crimes_committed_against_children_2013.csv::95,False,UNIQUE,BHAGALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BHOJPUR,2013,0,3,1,50,0,0,0,3,0,0,0,0,57,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,96,03_District_wise_crimes_committed_against_children_2013.csv::96,False,UNIQUE,BHOJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BUXAR,2013,0,0,1,0,0,0,0,0,0,0,0,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,97,03_District_wise_crimes_committed_against_children_2013.csv::97,False,UNIQUE,BUXAR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,DARBHANGA,2013,0,1,2,4,1,0,1,25,0,2,0,1,37,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,98,03_District_wise_crimes_committed_against_children_2013.csv::98,False,UNIQUE,DARBHANGA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,GAYA,2013,0,9,21,91,0,0,0,0,0,0,0,3,124,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,99,03_District_wise_crimes_committed_against_children_2013.csv::99,False,UNIQUE,GAYA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,GOPALGANJ,2013,0,4,2,41,0,0,0,0,0,0,0,0,47,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,100,03_District_wise_crimes_committed_against_children_2013.csv::100,False,UNIQUE,GOPALGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,JAMALPUR RLY.,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,101,03_District_wise_crimes_committed_against_children_2013.csv::101,False,UNIQUE,JAMALPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,JAMUI,2013,0,2,1,1,0,0,0,12,0,0,1,0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,102,03_District_wise_crimes_committed_against_children_2013.csv::102,False,UNIQUE,JAMUI,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,JEHANABAD,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,103,03_District_wise_crimes_committed_against_children_2013.csv::103,False,UNIQUE,JEHANABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,KATIHAR,2013,0,7,5,13,0,0,0,0,0,0,0,0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,104,03_District_wise_crimes_committed_against_children_2013.csv::104,False,UNIQUE,KATIHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,KATIHAR RLY.,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,105,03_District_wise_crimes_committed_against_children_2013.csv::105,False,UNIQUE,KATIHAR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,KHAGARIA,2013,0,1,1,26,0,0,0,0,0,0,0,0,28,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,106,03_District_wise_crimes_committed_against_children_2013.csv::106,False,UNIQUE,KHAGARIA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,KISHANGANJ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,107,03_District_wise_crimes_committed_against_children_2013.csv::107,False,UNIQUE,KISHANGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,LAKHISARAI,2013,0,9,1,30,0,0,0,0,0,0,0,0,40,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,108,03_District_wise_crimes_committed_against_children_2013.csv::108,False,UNIQUE,LAKHISARAI,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,MADHEPURA,2013,0,0,0,20,0,0,0,42,0,0,0,0,62,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,109,03_District_wise_crimes_committed_against_children_2013.csv::109,False,UNIQUE,MADHEPURA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,MADHUBANI,2013,0,1,0,12,0,0,0,0,0,0,0,0,13,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,110,03_District_wise_crimes_committed_against_children_2013.csv::110,False,UNIQUE,MADHUBANI,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,MOTIHARI,2013,0,1,1,128,0,0,0,1,0,1,0,0,132,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,111,03_District_wise_crimes_committed_against_children_2013.csv::111,False,UNIQUE,MOTIHARI,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,MUNGER,2013,0,1,1,11,0,0,0,0,0,0,0,0,13,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,112,03_District_wise_crimes_committed_against_children_2013.csv::112,False,UNIQUE,MUNGER,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,MUZAFFARPUR,2013,0,6,6,226,0,0,0,0,0,0,0,0,238,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,113,03_District_wise_crimes_committed_against_children_2013.csv::113,False,UNIQUE,MUZAFFARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,MUZAFFARPUR RLY.,2013,0,0,1,0,0,0,0,0,0,0,0,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,114,03_District_wise_crimes_committed_against_children_2013.csv::114,False,UNIQUE,MUZAFFARPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,NALANDA,2013,0,1,1,1,0,0,0,23,0,0,0,0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,115,03_District_wise_crimes_committed_against_children_2013.csv::115,False,UNIQUE,NALANDA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,NAUGACHIA,2013,0,0,0,0,0,0,0,0,0,0,0,2,2,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,116,03_District_wise_crimes_committed_against_children_2013.csv::116,False,UNIQUE,NAUGACHIA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,NAWADAH,2013,0,7,0,39,0,0,0,0,0,0,0,0,46,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,117,03_District_wise_crimes_committed_against_children_2013.csv::117,False,UNIQUE,NAWADAH,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,PATNA,2013,0,10,0,0,0,0,0,15,0,0,0,0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,118,03_District_wise_crimes_committed_against_children_2013.csv::118,False,UNIQUE,PATNA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,PATNA RLY.,2013,0,0,0,6,0,0,0,0,0,0,0,6,12,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,119,03_District_wise_crimes_committed_against_children_2013.csv::119,False,UNIQUE,PATNA RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,PURNEA,2013,0,3,2,35,0,0,0,0,0,0,0,0,40,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,120,03_District_wise_crimes_committed_against_children_2013.csv::120,False,UNIQUE,PURNEA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,ROHTAS,2013,0,8,4,110,0,0,0,4,0,0,0,0,126,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,121,03_District_wise_crimes_committed_against_children_2013.csv::121,False,UNIQUE,ROHTAS,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SAHARSA,2013,0,4,5,15,0,0,0,38,0,0,0,0,62,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,122,03_District_wise_crimes_committed_against_children_2013.csv::122,False,UNIQUE,SAHARSA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SAMASTIPUR,2013,0,1,3,24,0,0,0,8,0,0,0,2,38,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,123,03_District_wise_crimes_committed_against_children_2013.csv::123,False,UNIQUE,SAMASTIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SARAN,2013,0,1,0,107,0,0,0,0,0,0,0,0,108,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,124,03_District_wise_crimes_committed_against_children_2013.csv::124,False,UNIQUE,SARAN,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SHEIKHPURA,2013,0,0,8,36,0,0,0,0,0,0,0,0,44,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,125,03_District_wise_crimes_committed_against_children_2013.csv::125,False,UNIQUE,SHEIKHPURA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SHEOHAR,2013,0,0,0,0,0,0,0,22,0,0,0,0,22,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,126,03_District_wise_crimes_committed_against_children_2013.csv::126,False,UNIQUE,SHEOHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SITAMARHI,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,127,03_District_wise_crimes_committed_against_children_2013.csv::127,False,UNIQUE,SITAMARHI,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SIWAN,2013,0,1,1,5,0,0,0,0,0,0,0,0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,128,03_District_wise_crimes_committed_against_children_2013.csv::128,False,UNIQUE,SIWAN,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,SUPAUL,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,129,03_District_wise_crimes_committed_against_children_2013.csv::129,False,UNIQUE,SUPAUL,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,VAISHALI,2013,0,13,10,76,0,0,0,0,0,0,0,0,99,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,130,03_District_wise_crimes_committed_against_children_2013.csv::130,False,UNIQUE,VAISHALI,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,BALOD,2013,0,0,10,30,3,0,0,0,0,0,0,35,78,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,132,03_District_wise_crimes_committed_against_children_2013.csv::132,False,UNIQUE,BALOD,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,BALODA BAZAR,2013,0,2,26,96,0,0,0,0,0,0,0,43,167,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,133,03_District_wise_crimes_committed_against_children_2013.csv::133,False,UNIQUE,BALODA BAZAR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,BALRAMPUR,2013,0,4,4,13,0,0,0,0,0,0,0,40,61,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,134,03_District_wise_crimes_committed_against_children_2013.csv::134,False,UNIQUE,BALRAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,BEMETARA,2013,0,1,16,38,0,0,0,0,0,0,0,29,84,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,135,03_District_wise_crimes_committed_against_children_2013.csv::135,False,UNIQUE,BEMETARA,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,BILASPUR,2013,0,1,13,25,2,0,0,0,0,0,0,75,116,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,136,03_District_wise_crimes_committed_against_children_2013.csv::136,False,UNIQUE,BILASPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,BIZAPUR,2013,0,0,1,14,0,1,0,0,0,0,0,21,37,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,137,03_District_wise_crimes_committed_against_children_2013.csv::137,False,UNIQUE,BIZAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,DANTEWARA,2013,1,6,1,6,0,0,0,0,0,0,0,5,19,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,138,03_District_wise_crimes_committed_against_children_2013.csv::138,False,UNIQUE,DANTEWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,DHAMTARI,2013,0,0,21,33,0,0,3,0,0,0,0,34,91,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,139,03_District_wise_crimes_committed_against_children_2013.csv::139,False,UNIQUE,DHAMTARI,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,DURG,2013,0,6,60,103,0,0,0,0,0,0,0,202,371,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,140,03_District_wise_crimes_committed_against_children_2013.csv::140,False,UNIQUE,DURG,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,GARIYABAND,2013,0,0,24,16,0,0,0,0,0,0,0,14,54,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,141,03_District_wise_crimes_committed_against_children_2013.csv::141,False,UNIQUE,GARIYABAND,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,GRP RAIPUR,2013,0,0,1,2,0,0,3,0,0,0,0,0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,142,03_District_wise_crimes_committed_against_children_2013.csv::142,False,UNIQUE,GRP RAIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,JAGDALPUR,2013,0,0,34,42,0,0,0,0,0,0,0,0,76,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,143,03_District_wise_crimes_committed_against_children_2013.csv::143,False,UNIQUE,JAGDALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,JANJGIR,2013,0,7,25,191,1,2,1,0,0,0,0,109,336,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,144,03_District_wise_crimes_committed_against_children_2013.csv::144,False,UNIQUE,JANJGIR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,JASHPUR,2013,0,0,52,60,0,0,0,0,0,0,0,44,156,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,145,03_District_wise_crimes_committed_against_children_2013.csv::145,False,UNIQUE,JASHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,KABIRDHAM,2013,0,1,4,1,0,0,0,0,0,0,0,35,41,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,146,03_District_wise_crimes_committed_against_children_2013.csv::146,False,UNIQUE,KABIRDHAM,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,KANKER,2013,0,1,24,48,0,0,0,0,0,0,0,27,100,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,147,03_District_wise_crimes_committed_against_children_2013.csv::147,False,UNIQUE,KANKER,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,KONDAGAON,2013,10,1,0,0,9,25,0,0,0,0,0,35,80,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,148,03_District_wise_crimes_committed_against_children_2013.csv::148,False,UNIQUE,KONDAGAON,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,KORBA,2013,0,4,26,73,0,0,0,0,0,0,0,40,143,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,149,03_District_wise_crimes_committed_against_children_2013.csv::149,False,UNIQUE,KORBA,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,KORIYA,2013,0,2,32,70,0,0,0,0,0,0,0,30,134,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,150,03_District_wise_crimes_committed_against_children_2013.csv::150,False,UNIQUE,KORIYA,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,MAHASAMUND,2013,0,2,24,108,0,0,0,0,0,0,0,23,157,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,151,03_District_wise_crimes_committed_against_children_2013.csv::151,False,UNIQUE,MAHASAMUND,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,MUNGELI,2013,0,0,16,55,0,0,0,0,0,0,0,17,88,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,152,03_District_wise_crimes_committed_against_children_2013.csv::152,False,UNIQUE,MUNGELI,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,NARAYANPUR,2013,0,0,5,2,0,0,0,0,0,0,0,6,13,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,153,03_District_wise_crimes_committed_against_children_2013.csv::153,False,UNIQUE,NARAYANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,RAIGARH,2013,1,3,15,106,0,0,0,0,0,0,1,27,153,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,154,03_District_wise_crimes_committed_against_children_2013.csv::154,False,UNIQUE,RAIGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,RAIPUR,2013,1,5,76,427,0,0,0,0,0,0,0,229,738,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,155,03_District_wise_crimes_committed_against_children_2013.csv::155,False,UNIQUE,RAIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,RAJNANDGAON,2013,2,0,21,0,0,67,0,0,0,0,0,39,129,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,156,03_District_wise_crimes_committed_against_children_2013.csv::156,False,UNIQUE,RAJNANDGAON,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,SARGUJA,2013,0,1,28,18,0,0,0,0,0,0,0,66,113,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,157,03_District_wise_crimes_committed_against_children_2013.csv::157,False,UNIQUE,SARGUJA,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,SUKMA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,158,03_District_wise_crimes_committed_against_children_2013.csv::158,False,UNIQUE,SUKMA,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,SURAJPUR,2013,0,2,36,57,0,0,0,44,0,0,0,57,196,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,159,03_District_wise_crimes_committed_against_children_2013.csv::159,False,UNIQUE,SURAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Goa,NORTH GOA,2013,0,0,33,43,0,1,0,0,0,0,0,79,156,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,161,03_District_wise_crimes_committed_against_children_2013.csv::161,False,UNIQUE,NORTH GOA,DISTRICT_OR_REPORTING_UNIT,VALID
Goa,SOUTH GOA,2013,0,0,26,47,0,0,2,0,0,0,0,39,114,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,162,03_District_wise_crimes_committed_against_children_2013.csv::162,False,UNIQUE,SOUTH GOA,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,AHMEDABAD COMMR.,2013,0,0,49,344,0,0,24,0,0,2,0,0,419,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,164,03_District_wise_crimes_committed_against_children_2013.csv::164,False,UNIQUE,AHMEDABAD COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,AHWA-DANG,2013,0,0,0,1,0,0,0,0,0,0,0,1,2,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,166,03_District_wise_crimes_committed_against_children_2013.csv::166,False,UNIQUE,AHWA-DANG,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,AMRELI,2013,0,2,5,47,0,0,2,0,0,0,1,0,57,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,167,03_District_wise_crimes_committed_against_children_2013.csv::167,False,UNIQUE,AMRELI,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,ANAND,2013,0,2,3,59,0,0,6,0,0,0,0,0,70,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,168,03_District_wise_crimes_committed_against_children_2013.csv::168,False,UNIQUE,ANAND,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,BHARUCH,2013,0,1,14,40,0,0,2,0,0,0,0,0,57,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,169,03_District_wise_crimes_committed_against_children_2013.csv::169,False,UNIQUE,BHARUCH,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,BHAVNAGAR,2013,0,8,5,22,0,0,9,0,0,0,1,23,68,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,170,03_District_wise_crimes_committed_against_children_2013.csv::170,False,UNIQUE,BHAVNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,CID CRIME,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,171,03_District_wise_crimes_committed_against_children_2013.csv::171,False,UNIQUE,CID CRIME,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,DAHOD,2013,0,5,7,61,0,0,4,0,0,0,0,12,89,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,172,03_District_wise_crimes_committed_against_children_2013.csv::172,False,UNIQUE,DAHOD,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,GANDHINAGAR,2013,0,2,9,25,0,0,1,0,0,0,0,0,37,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,173,03_District_wise_crimes_committed_against_children_2013.csv::173,False,UNIQUE,GANDHINAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,HIMATNAGAR,2013,0,4,1,57,0,0,7,0,0,0,1,0,70,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,174,03_District_wise_crimes_committed_against_children_2013.csv::174,False,UNIQUE,HIMATNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,JAMNAGAR,2013,0,6,9,16,0,0,3,0,0,0,1,0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,175,03_District_wise_crimes_committed_against_children_2013.csv::175,False,UNIQUE,JAMNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,JUNAGADH,2013,0,6,14,46,0,0,4,0,0,0,2,8,80,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,176,03_District_wise_crimes_committed_against_children_2013.csv::176,False,UNIQUE,JUNAGADH,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,KHEDA NORTH,2013,0,2,2,63,0,0,9,0,0,0,1,0,77,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,177,03_District_wise_crimes_committed_against_children_2013.csv::177,False,UNIQUE,KHEDA NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,KUTCH (EAST(G)),2013,0,0,4,12,0,0,2,0,0,0,0,0,18,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,178,03_District_wise_crimes_committed_against_children_2013.csv::178,False,UNIQUE,KUTCH (EAST(G)),DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,KUTCH (WEST-BHUJ),2013,0,0,13,26,0,0,2,0,0,0,0,0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,179,03_District_wise_crimes_committed_against_children_2013.csv::179,False,UNIQUE,KUTCH (WEST-BHUJ),DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,MEHSANA,2013,0,4,0,4,0,0,0,0,0,0,1,45,54,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,180,03_District_wise_crimes_committed_against_children_2013.csv::180,False,UNIQUE,MEHSANA,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,NARMADA,2013,0,0,1,3,0,0,0,0,0,0,0,0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,181,03_District_wise_crimes_committed_against_children_2013.csv::181,False,UNIQUE,NARMADA,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,NAVSARI,2013,0,2,3,15,0,0,2,0,0,0,1,0,23,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,182,03_District_wise_crimes_committed_against_children_2013.csv::182,False,UNIQUE,NAVSARI,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,PALANPUR,2013,0,0,6,7,0,0,0,0,0,0,0,3,16,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,183,03_District_wise_crimes_committed_against_children_2013.csv::183,False,UNIQUE,PALANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,PANCHMAHAL,2013,0,4,9,79,0,0,6,0,0,0,0,0,98,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,184,03_District_wise_crimes_committed_against_children_2013.csv::184,False,UNIQUE,PANCHMAHAL,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,PATAN,2013,0,0,3,5,0,0,2,0,0,0,0,3,13,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,185,03_District_wise_crimes_committed_against_children_2013.csv::185,False,UNIQUE,PATAN,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,PORBANDAR,2013,0,1,3,8,0,0,0,0,0,0,1,5,18,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,186,03_District_wise_crimes_committed_against_children_2013.csv::186,False,UNIQUE,PORBANDAR,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,RAJKOT COMMR.,2013,0,1,5,39,1,0,10,0,0,0,0,18,74,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,187,03_District_wise_crimes_committed_against_children_2013.csv::187,False,UNIQUE,RAJKOT COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,SURAT COMMR.,2013,0,4,40,78,0,0,8,0,0,0,0,2,132,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,189,03_District_wise_crimes_committed_against_children_2013.csv::189,False,UNIQUE,SURAT COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,SURENDRANAGAR,2013,0,3,10,57,0,0,1,0,0,0,0,0,71,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,191,03_District_wise_crimes_committed_against_children_2013.csv::191,False,UNIQUE,SURENDRANAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,TAPI,2013,0,0,1,0,0,0,0,0,0,0,0,3,4,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,192,03_District_wise_crimes_committed_against_children_2013.csv::192,False,UNIQUE,TAPI,DISTRICT_OR_REPORTING_UNIT,VALID
Gujarat,VADODARA COMMR.,2013,0,3,12,73,1,0,2,0,0,0,1,47,139,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,193,03_District_wise_crimes_committed_against_children_2013.csv::193,False,UNIQUE,VADODARA COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
