STATE,DISTRICT,YEAR,Rape,Custodial Rape,Custodial_Gang Rape,Custodial_Other Rape,Rape other than Custodial,Rape_Gang Rape,Rape_Others,Attempt to commit Rape,Kidnapping & Abduction_Total,Kidnaping & Abduction,Kidnaping & Abduction in order to Murder,Kidnapping for Ransom,Kidnapping & Abduction of Women to compel her for marriage,Kidnaping & Abduction_Others,Dowry Deaths,Assault on Women with intent to outrage her Modesty_Total,Sexual Harassment,Assault on women with intent to Disrobe,Voyeurism,Stalking,Others,Insult to the Modesty of Women_Total,At Office premises,In places related to work,In Public Transport system,In other Places,Cruelty by Husband or his Relatives,Importation of Girls from Foreign Country,Murder,Attempt to commit Murder,Culpable Homicide not amounting to Murder,Attempt to commit Culpable Homicide,Grievous Hurt,Hurt,Acid attack,Attempt to Acid Attack,Deaths caused with intent to cause miscarriage,Causing miscarriage without consent of women,Dacoity_Total,Dacoity with Murder,Other Dacoity,Robbery,Arson,HumanTrafficking,Abetment of Suicides of Women,UnNatural Offences,Other IPC Crimes,"Dowry Prohibition Act, 1961","Indecent Representation of Women (P) Act, 1986","Commission of Sati Prevention Act, 1987","Protection of Women from Domestic Violence Act, 2005",Immoral Traffic Prevention Act,ITP Under Section 5,ITP Under Section 6,ITP Under Section 7,ITP Under Section 8,ITP Under Other Sections,Other SLL Crimes against Women,Total Crimes against Women,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Assam,Udalguri,2014,34,0,0,0,34,0,34,1,62,0,1,0,61,0,9,35,0,0,0,0,35,0,0,0,0,0,81,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,67,42_District_wise_crimes_committed_against_women_2014.csv::67,False,UNIQUE,Udalguri,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Araria,2014,35,0,0,0,35,0,35,0,68,0,0,0,68,0,17,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,161,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,69,42_District_wise_crimes_committed_against_women_2014.csv::69,False,UNIQUE,Araria,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Arwal,2014,6,0,0,0,6,0,6,0,18,0,0,0,18,0,11,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,79,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,70,42_District_wise_crimes_committed_against_women_2014.csv::70,False,UNIQUE,Arwal,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Aurangabad,2014,12,0,0,0,12,1,11,10,70,0,0,1,69,0,28,29,25,2,0,1,1,0,0,0,0,0,110,0,4,2,0,0,30,29,1,0,0,0,16,0,16,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,361,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,71,42_District_wise_crimes_committed_against_women_2014.csv::71,False,UNIQUE,Aurangabad,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bagaha,2014,14,0,0,0,14,1,13,9,56,0,0,0,56,0,7,38,25,12,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,32,0,0,0,5,5,0,0,0,0,0,223,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,72,42_District_wise_crimes_committed_against_women_2014.csv::72,False,UNIQUE,Bagaha,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Banka,2014,22,0,0,0,22,0,22,0,62,0,0,0,62,0,23,3,0,3,0,0,0,0,0,0,0,0,64,0,6,18,0,34,54,54,0,0,0,0,0,0,0,0,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,328,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,73,42_District_wise_crimes_committed_against_women_2014.csv::73,False,UNIQUE,Banka,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Begusarai,2014,30,0,0,0,30,5,25,27,132,0,0,0,132,0,28,37,2,3,0,3,29,1,0,0,0,1,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,4,2,2,0,0,0,0,371,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,74,42_District_wise_crimes_committed_against_women_2014.csv::74,False,UNIQUE,Begusarai,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bettiah,2014,33,0,0,0,33,0,33,0,102,0,0,0,102,0,39,0,0,0,0,0,0,0,0,0,0,0,106,0,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,75,42_District_wise_crimes_committed_against_women_2014.csv::75,False,UNIQUE,Bettiah,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bhabhua,2014,12,0,0,0,12,0,12,16,61,2,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,44,0,6,12,0,0,0,0,0,0,0,0,2,0,2,2,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,182,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,76,42_District_wise_crimes_committed_against_women_2014.csv::76,False,UNIQUE,Bhabhua,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bhagalpur,2014,52,0,0,0,52,2,50,25,165,0,0,0,165,0,20,31,16,13,0,2,0,0,0,0,0,0,161,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,109,0,0,0,0,0,0,0,0,0,0,565,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,77,42_District_wise_crimes_committed_against_women_2014.csv::77,False,UNIQUE,Bhagalpur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Bhojpur,2014,32,0,0,0,32,5,27,15,115,0,0,0,107,8,46,7,2,5,0,0,0,0,0,0,0,0,129,0,35,47,3,44,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,557,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,78,42_District_wise_crimes_committed_against_women_2014.csv::78,False,UNIQUE,Bhojpur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Buxar,2014,16,0,0,0,16,0,16,0,72,0,0,0,72,0,24,13,13,0,0,0,0,0,0,0,0,0,95,0,6,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,319,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,79,42_District_wise_crimes_committed_against_women_2014.csv::79,False,UNIQUE,Buxar,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Darbhanga,2014,50,0,0,0,50,0,50,56,216,0,0,0,216,0,30,8,8,0,0,0,0,0,0,0,0,0,298,0,4,15,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,896,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,80,42_District_wise_crimes_committed_against_women_2014.csv::80,False,UNIQUE,Darbhanga,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Gaya,2014,48,0,0,0,48,0,48,26,174,0,0,0,174,0,63,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107,0,0,112,2,2,0,0,0,0,0,731,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,81,42_District_wise_crimes_committed_against_women_2014.csv::81,False,UNIQUE,Gaya,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Gopalganj,2014,14,0,0,0,14,5,9,0,110,0,0,0,110,0,33,0,0,0,0,0,0,6,0,0,0,6,156,0,13,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,82,42_District_wise_crimes_committed_against_women_2014.csv::82,False,UNIQUE,Gopalganj,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Jamui,2014,23,0,0,0,23,1,22,23,46,0,2,0,41,3,21,10,0,0,0,0,10,1,0,0,0,1,46,0,15,2,2,0,8,8,0,0,0,0,1,0,1,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,243,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,84,42_District_wise_crimes_committed_against_women_2014.csv::84,False,UNIQUE,Jamui,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Jehanabad,2014,10,0,0,0,10,1,9,13,66,11,0,0,55,0,22,0,0,0,0,0,0,0,0,0,0,0,56,0,10,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,85,42_District_wise_crimes_committed_against_women_2014.csv::85,False,UNIQUE,Jehanabad,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Katihar,2014,65,0,0,0,65,0,65,17,116,0,0,0,103,13,14,0,0,0,0,0,0,0,0,0,0,0,59,0,2,9,0,0,22,22,0,0,0,0,3,0,3,4,2,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,380,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,86,42_District_wise_crimes_committed_against_women_2014.csv::86,False,UNIQUE,Katihar,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Khagaria,2014,14,0,0,0,14,0,14,17,92,0,0,0,92,0,17,2,2,0,0,0,0,0,0,0,0,0,19,0,7,3,0,0,26,26,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,88,42_District_wise_crimes_committed_against_women_2014.csv::88,False,UNIQUE,Khagaria,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Kishanganj,2014,64,0,0,0,64,0,64,0,101,0,0,0,101,0,12,22,1,0,0,0,21,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,7,7,0,0,0,0,0,318,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,89,42_District_wise_crimes_committed_against_women_2014.csv::89,False,UNIQUE,Kishanganj,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Lakhisarai,2014,10,0,0,0,10,1,9,5,35,0,0,0,35,0,8,63,43,20,0,0,0,1,0,0,0,1,29,0,9,8,1,0,4,4,0,0,0,0,0,0,0,5,2,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,215,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,90,42_District_wise_crimes_committed_against_women_2014.csv::90,False,UNIQUE,Lakhisarai,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Madhepura,2014,10,0,0,0,10,0,10,19,64,3,4,0,57,0,8,8,8,0,0,0,0,0,0,0,0,0,50,0,5,10,0,3,2,2,0,0,0,0,1,0,1,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,202,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,91,42_District_wise_crimes_committed_against_women_2014.csv::91,False,UNIQUE,Madhepura,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Madhubani,2014,41,0,0,0,41,0,41,11,169,0,0,0,169,0,34,9,9,0,0,0,0,0,0,0,0,0,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,92,42_District_wise_crimes_committed_against_women_2014.csv::92,False,UNIQUE,Madhubani,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Motihari,2014,31,0,0,0,31,0,31,0,223,0,0,0,223,0,75,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,759,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,93,42_District_wise_crimes_committed_against_women_2014.csv::93,False,UNIQUE,Motihari,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Munger,2014,11,0,0,0,11,0,11,8,49,8,2,1,38,0,8,5,3,2,0,0,0,0,0,0,0,0,48,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,94,42_District_wise_crimes_committed_against_women_2014.csv::94,False,UNIQUE,Munger,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Muzaffarpur,2014,44,0,0,0,44,0,44,61,215,0,0,0,215,0,178,166,83,0,0,0,83,0,0,0,0,0,109,5,43,16,9,0,968,968,0,0,0,0,9,0,9,58,9,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,2068,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,95,42_District_wise_crimes_committed_against_women_2014.csv::95,False,UNIQUE,Muzaffarpur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Nalanda,2014,29,0,0,0,29,1,28,12,124,5,0,0,119,0,59,4,0,0,4,0,0,0,0,0,0,0,271,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,707,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,97,42_District_wise_crimes_committed_against_women_2014.csv::97,False,UNIQUE,Nalanda,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Naugachia,2014,10,0,0,0,10,0,10,0,36,0,0,0,36,0,10,3,3,0,0,0,0,0,0,0,0,0,88,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,98,42_District_wise_crimes_committed_against_women_2014.csv::98,False,UNIQUE,Naugachia,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Nawadah,2014,22,0,0,0,22,0,22,3,57,0,0,0,57,0,22,10,10,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,205,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,99,42_District_wise_crimes_committed_against_women_2014.csv::99,False,UNIQUE,Nawadah,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Patna,2014,86,0,0,0,86,1,85,28,519,0,0,0,519,0,83,0,0,0,0,0,0,60,0,0,0,60,535,0,78,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,10,10,0,0,0,0,0,1690,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,100,42_District_wise_crimes_committed_against_women_2014.csv::100,False,UNIQUE,Patna,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Purnea,2014,66,0,0,0,66,0,66,0,140,0,0,0,140,0,26,30,0,0,0,0,30,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,393,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,102,42_District_wise_crimes_committed_against_women_2014.csv::102,False,UNIQUE,Purnea,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Rohtas,2014,22,0,0,0,22,0,22,5,115,0,0,0,115,0,54,0,0,0,0,0,0,0,0,0,0,0,106,0,17,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,103,42_District_wise_crimes_committed_against_women_2014.csv::103,False,UNIQUE,Rohtas,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Saharsa,2014,14,0,0,0,14,0,14,0,94,0,0,0,94,0,19,0,0,0,0,0,0,0,0,0,0,0,70,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,104,42_District_wise_crimes_committed_against_women_2014.csv::104,False,UNIQUE,Saharsa,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Samastipur,2014,38,0,0,0,38,0,38,40,173,0,0,0,173,0,39,0,0,0,0,0,0,0,0,0,0,0,184,0,33,20,7,0,75,75,0,0,0,0,0,0,0,15,5,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,701,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,105,42_District_wise_crimes_committed_against_women_2014.csv::105,False,UNIQUE,Samastipur,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Saran,2014,37,0,0,0,37,0,37,0,160,0,0,0,160,0,83,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,13,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,526,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,106,42_District_wise_crimes_committed_against_women_2014.csv::106,False,UNIQUE,Saran,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Sheikhpura,2014,5,0,0,0,5,0,5,0,34,0,0,0,34,0,6,18,1,0,0,0,17,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,180,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,107,42_District_wise_crimes_committed_against_women_2014.csv::107,False,UNIQUE,Sheikhpura,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Sheohar,2014,8,0,0,0,8,0,8,5,24,0,0,0,24,0,6,16,10,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,80,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,108,42_District_wise_crimes_committed_against_women_2014.csv::108,False,UNIQUE,Sheohar,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Sitamarhi,2014,11,0,0,0,11,0,11,20,188,0,0,0,188,0,29,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,2,0,0,0,115,125,0,0,0,0,0,0,0,0,0,137,881,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,109,42_District_wise_crimes_committed_against_women_2014.csv::109,False,UNIQUE,Sitamarhi,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Siwan,2014,17,0,0,0,17,0,17,0,152,0,0,0,152,0,64,7,0,0,0,0,7,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,515,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,110,42_District_wise_crimes_committed_against_women_2014.csv::110,False,UNIQUE,Siwan,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Supaul,2014,32,0,0,0,32,0,32,13,90,26,0,0,64,0,22,0,0,0,0,0,0,0,0,0,0,0,83,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,275,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,111,42_District_wise_crimes_committed_against_women_2014.csv::111,False,UNIQUE,Supaul,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Vaishali,2014,28,0,0,0,28,0,28,0,226,0,0,0,222,4,66,0,0,0,0,0,0,0,0,0,0,0,139,0,3,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,112,42_District_wise_crimes_committed_against_women_2014.csv::112,False,UNIQUE,Vaishali,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Economic Offences Unit,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,113,42_District_wise_crimes_committed_against_women_2014.csv::113,False,UNIQUE,Economic Offences Unit,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,Anti Terrorist Squad,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,114,42_District_wise_crimes_committed_against_women_2014.csv::114,False,UNIQUE,Anti Terrorist Squad,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Balod,2014,34,0,0,0,34,2,32,0,18,0,0,0,18,0,4,62,16,8,0,9,29,3,0,0,0,3,23,0,8,8,0,0,3,3,0,0,0,0,0,0,0,2,0,0,1,0,198,0,0,0,0,0,0,0,0,0,0,5,369,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,116,42_District_wise_crimes_committed_against_women_2014.csv::116,False,UNIQUE,Balod,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Balodbazar,2014,40,0,0,0,40,5,35,6,113,113,0,0,0,0,8,95,84,11,0,0,0,6,0,6,0,0,32,0,8,2,0,0,177,177,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,492,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,117,42_District_wise_crimes_committed_against_women_2014.csv::117,False,UNIQUE,Balodbazar,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Balrampur,2014,111,0,0,0,111,6,105,0,14,0,0,0,0,14,5,62,0,0,0,0,62,1,0,0,0,1,39,0,29,8,0,0,27,27,0,0,0,0,0,0,0,0,0,4,5,0,166,0,0,0,0,0,0,0,0,0,0,9,480,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,118,42_District_wise_crimes_committed_against_women_2014.csv::118,False,UNIQUE,Balrampur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Bemetra,2014,41,0,0,0,41,2,39,0,23,0,0,0,23,0,3,56,0,0,0,0,56,0,0,0,0,0,19,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,200,1,0,0,0,0,0,0,0,0,0,0,354,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,119,42_District_wise_crimes_committed_against_women_2014.csv::119,False,UNIQUE,Bemetra,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Bilaspur,2014,94,0,0,0,94,4,90,0,156,132,0,0,24,0,13,211,49,2,3,15,142,5,0,0,0,5,75,0,36,8,0,0,14,14,0,0,0,0,0,0,0,4,1,0,13,0,270,0,0,0,0,0,0,0,0,0,0,10,910,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,120,42_District_wise_crimes_committed_against_women_2014.csv::120,False,UNIQUE,Bilaspur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Bizapur,2014,6,0,0,0,6,0,6,0,8,6,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,62,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,121,42_District_wise_crimes_committed_against_women_2014.csv::121,False,UNIQUE,Bizapur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Dantewara,2014,11,0,0,0,11,1,10,0,6,3,0,0,3,0,0,9,3,1,0,1,4,0,0,0,0,0,6,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,52,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,122,42_District_wise_crimes_committed_against_women_2014.csv::122,False,UNIQUE,Dantewara,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Dhamtari,2014,36,0,0,0,36,0,36,1,19,12,0,0,7,0,3,49,4,6,0,3,36,6,0,0,0,6,9,0,10,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,129,0,0,0,0,0,0,0,0,0,0,0,275,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,123,42_District_wise_crimes_committed_against_women_2014.csv::123,False,UNIQUE,Dhamtari,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Durg,2014,84,0,0,0,84,0,84,4,150,126,0,0,24,0,12,254,0,0,0,0,254,12,0,0,0,12,172,0,14,13,0,0,7,7,0,0,0,0,0,0,0,15,2,3,6,2,633,1,0,0,0,0,0,0,0,0,0,12,1396,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,124,42_District_wise_crimes_committed_against_women_2014.csv::124,False,UNIQUE,Durg,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Gariyaband,2014,42,0,0,0,42,1,41,1,13,10,0,0,3,0,3,31,12,1,0,4,14,3,0,0,0,3,14,0,7,3,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,1,87,1,0,0,0,0,0,0,0,0,0,0,213,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,125,42_District_wise_crimes_committed_against_women_2014.csv::125,False,UNIQUE,Gariyaband,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,G. R. P. Raipur,2014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,7,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,126,42_District_wise_crimes_committed_against_women_2014.csv::126,False,UNIQUE,G. R. P. Raipur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Jagdalpur,2014,32,0,0,0,32,0,32,0,31,0,0,0,0,31,1,42,42,0,0,0,0,0,0,0,0,0,20,0,12,2,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,236,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,127,42_District_wise_crimes_committed_against_women_2014.csv::127,False,UNIQUE,Jagdalpur,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Janjgir,2014,64,0,0,0,64,4,60,0,106,79,1,0,25,1,20,141,54,8,0,2,77,7,0,0,0,7,90,0,20,9,2,0,9,9,0,0,0,0,0,0,0,6,2,1,15,0,289,0,0,0,0,0,0,0,0,0,0,2,783,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,128,42_District_wise_crimes_committed_against_women_2014.csv::128,False,UNIQUE,Janjgir,DISTRICT_OR_REPORTING_UNIT,VALID
Chhattisgarh,Jashpur,2014,86,0,0,0,86,8,78,0,33,14,0,0,8,11,0,48,48,0,0,0,0,0,0,0,0,0,11,0,23,3,0,0,16,16,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,129,42_District_wise_crimes_committed_against_women_2014.csv::129,False,UNIQUE,Jashpur,DISTRICT_OR_REPORTING_UNIT,VALID
