STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against SCs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Nagaland,ZUNHEBOTO,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,500,02_01_District_wise_crimes_committed_against_SC_2013.csv::500,False,UNIQUE,ZUNHEBOTO,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,ANGUL,2013,1,0,0,0,0,0,42,0,59,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,502,02_01_District_wise_crimes_committed_against_SC_2013.csv::502,False,UNIQUE,ANGUL,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BALASORE,2013,1,9,5,0,0,0,112,0,159,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,503,02_01_District_wise_crimes_committed_against_SC_2013.csv::503,False,UNIQUE,BALASORE,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BARAGARH,2013,0,2,0,0,0,0,21,0,42,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,504,02_01_District_wise_crimes_committed_against_SC_2013.csv::504,False,UNIQUE,BARAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BERHAMPUR,2013,0,5,0,1,0,0,0,0,30,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,505,02_01_District_wise_crimes_committed_against_SC_2013.csv::505,False,UNIQUE,BERHAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BHADRAK,2013,0,4,0,0,0,1,15,0,129,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,506,02_01_District_wise_crimes_committed_against_SC_2013.csv::506,False,UNIQUE,BHADRAK,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BOLANGIR,2013,1,1,0,0,0,0,0,0,47,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,507,02_01_District_wise_crimes_committed_against_SC_2013.csv::507,False,UNIQUE,BOLANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BOUDH,2013,0,1,0,0,0,2,27,0,28,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,508,02_01_District_wise_crimes_committed_against_SC_2013.csv::508,False,UNIQUE,BOUDH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,CUTTACK,2013,1,5,9,0,0,0,42,0,103,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,509,02_01_District_wise_crimes_committed_against_SC_2013.csv::509,False,UNIQUE,CUTTACK,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP BBSR,2013,0,4,0,0,0,0,16,0,79,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,510,02_01_District_wise_crimes_committed_against_SC_2013.csv::510,False,UNIQUE,DCP BBSR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP CTC,2013,0,1,0,0,0,0,4,0,31,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,511,02_01_District_wise_crimes_committed_against_SC_2013.csv::511,False,UNIQUE,DCP CTC,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DEOGARH,2013,0,2,0,0,0,0,0,0,13,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,512,02_01_District_wise_crimes_committed_against_SC_2013.csv::512,False,UNIQUE,DEOGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DHENKANAL,2013,2,2,0,0,0,1,13,0,128,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,513,02_01_District_wise_crimes_committed_against_SC_2013.csv::513,False,UNIQUE,DHENKANAL,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,GAJAPATI,2013,0,1,0,0,0,0,4,0,4,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,514,02_01_District_wise_crimes_committed_against_SC_2013.csv::514,False,UNIQUE,GAJAPATI,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,GANJAM,2013,3,6,2,0,0,2,43,0,70,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,515,02_01_District_wise_crimes_committed_against_SC_2013.csv::515,False,UNIQUE,GANJAM,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,JAGATSINGHPUR,2013,3,3,0,0,0,3,0,0,114,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,516,02_01_District_wise_crimes_committed_against_SC_2013.csv::516,False,UNIQUE,JAGATSINGHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,JAJPUR,2013,1,5,0,0,0,1,74,0,81,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,517,02_01_District_wise_crimes_committed_against_SC_2013.csv::517,False,UNIQUE,JAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,JHARSUGUDA,2013,0,2,0,0,0,0,15,0,16,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,518,02_01_District_wise_crimes_committed_against_SC_2013.csv::518,False,UNIQUE,JHARSUGUDA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KALAHANDI,2013,1,3,0,0,0,0,0,0,47,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,519,02_01_District_wise_crimes_committed_against_SC_2013.csv::519,False,UNIQUE,KALAHANDI,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KANDHAMAL,2013,0,5,2,0,0,0,15,0,18,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,520,02_01_District_wise_crimes_committed_against_SC_2013.csv::520,False,UNIQUE,KANDHAMAL,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KENDRAPARA,2013,1,5,0,0,0,2,35,0,115,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,521,02_01_District_wise_crimes_committed_against_SC_2013.csv::521,False,UNIQUE,KENDRAPARA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KEONJHAR,2013,0,3,0,0,0,0,25,0,28,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,522,02_01_District_wise_crimes_committed_against_SC_2013.csv::522,False,UNIQUE,KEONJHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KHURDA,2013,1,1,0,0,0,4,0,0,79,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,523,02_01_District_wise_crimes_committed_against_SC_2013.csv::523,False,UNIQUE,KHURDA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KORAPUT,2013,0,0,0,0,0,0,0,0,11,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,524,02_01_District_wise_crimes_committed_against_SC_2013.csv::524,False,UNIQUE,KORAPUT,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,MALKANGIR,2013,0,0,0,0,0,0,0,0,2,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,525,02_01_District_wise_crimes_committed_against_SC_2013.csv::525,False,UNIQUE,MALKANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,MAYURBHANJ,2013,0,2,0,0,0,0,15,0,25,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,526,02_01_District_wise_crimes_committed_against_SC_2013.csv::526,False,UNIQUE,MAYURBHANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,NAYAGARH,2013,0,5,0,0,0,1,54,0,60,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,527,02_01_District_wise_crimes_committed_against_SC_2013.csv::527,False,UNIQUE,NAYAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,NOWRANGPUR,2013,0,1,0,0,0,0,4,0,9,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,528,02_01_District_wise_crimes_committed_against_SC_2013.csv::528,False,UNIQUE,NOWRANGPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,NUAPADA,2013,0,1,2,0,0,0,18,0,21,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,529,02_01_District_wise_crimes_committed_against_SC_2013.csv::529,False,UNIQUE,NUAPADA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,PURI,2013,3,9,0,0,0,3,21,0,142,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,530,02_01_District_wise_crimes_committed_against_SC_2013.csv::530,False,UNIQUE,PURI,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,RAYAGADA,2013,0,5,0,0,0,0,8,0,15,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,531,02_01_District_wise_crimes_committed_against_SC_2013.csv::531,False,UNIQUE,RAYAGADA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,ROURKELA,2013,0,2,0,0,0,0,0,0,14,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,532,02_01_District_wise_crimes_committed_against_SC_2013.csv::532,False,UNIQUE,ROURKELA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SAMBALPUR,2013,0,2,2,0,0,0,19,0,40,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,533,02_01_District_wise_crimes_committed_against_SC_2013.csv::533,False,UNIQUE,SAMBALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SONEPUR,2013,0,2,0,0,0,0,2,0,16,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,534,02_01_District_wise_crimes_committed_against_SC_2013.csv::534,False,UNIQUE,SONEPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP(CUTTACK),2013,0,0,0,0,0,0,0,0,2,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,535,02_01_District_wise_crimes_committed_against_SC_2013.csv::535,False,UNIQUE,SRP(CUTTACK),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP(ROURKELA),2013,0,0,0,0,0,0,0,0,3,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,536,02_01_District_wise_crimes_committed_against_SC_2013.csv::536,False,UNIQUE,SRP(ROURKELA),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SUNDARGARH,2013,0,0,0,0,0,0,2,0,5,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,537,02_01_District_wise_crimes_committed_against_SC_2013.csv::537,False,UNIQUE,SUNDARGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,BARNALA,2013,0,0,0,0,0,0,2,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,540,02_01_District_wise_crimes_committed_against_SC_2013.csv::540,False,UNIQUE,BARNALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,BATALA,2013,0,2,0,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,541,02_01_District_wise_crimes_committed_against_SC_2013.csv::541,False,UNIQUE,BATALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,BHATINDA,2013,0,1,0,0,0,0,1,0,1,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,542,02_01_District_wise_crimes_committed_against_SC_2013.csv::542,False,UNIQUE,BHATINDA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP AMRITSAR,2013,0,0,0,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,543,02_01_District_wise_crimes_committed_against_SC_2013.csv::543,False,UNIQUE,CP AMRITSAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP JALANDHAR,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,544,02_01_District_wise_crimes_committed_against_SC_2013.csv::544,False,UNIQUE,CP JALANDHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP LUDHIANA,2013,0,1,0,0,0,0,5,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,545,02_01_District_wise_crimes_committed_against_SC_2013.csv::545,False,UNIQUE,CP LUDHIANA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FARIDKOT,2013,0,1,0,0,0,0,0,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,546,02_01_District_wise_crimes_committed_against_SC_2013.csv::546,False,UNIQUE,FARIDKOT,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FATEHGARH SAHIB,2013,0,2,0,0,0,0,2,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,547,02_01_District_wise_crimes_committed_against_SC_2013.csv::547,False,UNIQUE,FATEHGARH SAHIB,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FAZILKA,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,548,02_01_District_wise_crimes_committed_against_SC_2013.csv::548,False,UNIQUE,FAZILKA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FEROZPUR,2013,0,0,1,0,0,0,4,0,1,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,549,02_01_District_wise_crimes_committed_against_SC_2013.csv::549,False,UNIQUE,FEROZPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,G.R.P,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,550,02_01_District_wise_crimes_committed_against_SC_2013.csv::550,False,UNIQUE,G.R.P,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,GURDASPUR,2013,0,0,0,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,551,02_01_District_wise_crimes_committed_against_SC_2013.csv::551,False,UNIQUE,GURDASPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,HOSHIARPUR,2013,3,0,0,0,0,0,2,0,0,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,552,02_01_District_wise_crimes_committed_against_SC_2013.csv::552,False,UNIQUE,HOSHIARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,KAPURTHALA,2013,1,0,0,0,0,0,0,0,1,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,554,02_01_District_wise_crimes_committed_against_SC_2013.csv::554,False,UNIQUE,KAPURTHALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,KHANNA,2013,0,1,0,0,0,0,0,0,0,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,555,02_01_District_wise_crimes_committed_against_SC_2013.csv::555,False,UNIQUE,KHANNA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,MANSA,2013,0,2,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,557,02_01_District_wise_crimes_committed_against_SC_2013.csv::557,False,UNIQUE,MANSA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,MOGA,2013,1,4,2,0,0,0,2,0,1,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,558,02_01_District_wise_crimes_committed_against_SC_2013.csv::558,False,UNIQUE,MOGA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,MUKTSAR,2013,1,0,3,0,0,0,1,0,1,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,559,02_01_District_wise_crimes_committed_against_SC_2013.csv::559,False,UNIQUE,MUKTSAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,PATHANKOT,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,560,02_01_District_wise_crimes_committed_against_SC_2013.csv::560,False,UNIQUE,PATHANKOT,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,PATIALA,2013,0,0,0,0,0,0,0,0,4,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,561,02_01_District_wise_crimes_committed_against_SC_2013.csv::561,False,UNIQUE,PATIALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,ROPAR,2013,0,1,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,562,02_01_District_wise_crimes_committed_against_SC_2013.csv::562,False,UNIQUE,ROPAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,SANGRUR,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,563,02_01_District_wise_crimes_committed_against_SC_2013.csv::563,False,UNIQUE,SANGRUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,SAS NGR,2013,0,0,0,0,0,0,1,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,564,02_01_District_wise_crimes_committed_against_SC_2013.csv::564,False,UNIQUE,SAS NGR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,SBS NAGAR,2013,0,0,0,0,0,0,1,0,1,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,565,02_01_District_wise_crimes_committed_against_SC_2013.csv::565,False,UNIQUE,SBS NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,TARN TARAN,2013,0,2,0,0,0,0,5,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,566,02_01_District_wise_crimes_committed_against_SC_2013.csv::566,False,UNIQUE,TARN TARAN,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,AJMER,2013,2,3,2,0,0,1,9,0,8,243,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,568,02_01_District_wise_crimes_committed_against_SC_2013.csv::568,False,UNIQUE,AJMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,ALWAR,2013,8,38,0,0,0,4,2,0,7,549,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,569,02_01_District_wise_crimes_committed_against_SC_2013.csv::569,False,UNIQUE,ALWAR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BANSWARA,2013,0,1,0,0,0,0,0,0,1,12,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,570,02_01_District_wise_crimes_committed_against_SC_2013.csv::570,False,UNIQUE,BANSWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BARAN,2013,0,4,6,0,0,0,8,0,3,83,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,571,02_01_District_wise_crimes_committed_against_SC_2013.csv::571,False,UNIQUE,BARAN,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BARMER,2013,2,2,0,0,0,2,0,0,0,177,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,572,02_01_District_wise_crimes_committed_against_SC_2013.csv::572,False,UNIQUE,BARMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BHARATPUR,2013,1,10,0,0,0,4,5,0,2,467,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,573,02_01_District_wise_crimes_committed_against_SC_2013.csv::573,False,UNIQUE,BHARATPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BHILWARA,2013,0,3,0,0,0,1,0,0,5,154,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,574,02_01_District_wise_crimes_committed_against_SC_2013.csv::574,False,UNIQUE,BHILWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BIKANER,2013,5,12,0,0,0,2,10,0,2,234,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,575,02_01_District_wise_crimes_committed_against_SC_2013.csv::575,False,UNIQUE,BIKANER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BUNDI,2013,1,5,1,0,0,0,2,0,5,84,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,576,02_01_District_wise_crimes_committed_against_SC_2013.csv::576,False,UNIQUE,BUNDI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,CHITTORGARH,2013,0,8,1,0,0,0,0,0,5,88,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,577,02_01_District_wise_crimes_committed_against_SC_2013.csv::577,False,UNIQUE,CHITTORGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,CHURU,2013,7,16,0,0,0,0,142,0,1,41,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,578,02_01_District_wise_crimes_committed_against_SC_2013.csv::578,False,UNIQUE,CHURU,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DAUSA,2013,0,1,0,0,0,0,0,0,1,128,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,579,02_01_District_wise_crimes_committed_against_SC_2013.csv::579,False,UNIQUE,DAUSA,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DHOLPUR,2013,4,5,6,0,0,0,56,0,0,145,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,580,02_01_District_wise_crimes_committed_against_SC_2013.csv::580,False,UNIQUE,DHOLPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DISCOM,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,581,02_01_District_wise_crimes_committed_against_SC_2013.csv::581,False,UNIQUE,DISCOM,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DUNGARPUR,2013,0,0,0,0,0,0,0,0,1,4,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,582,02_01_District_wise_crimes_committed_against_SC_2013.csv::582,False,UNIQUE,DUNGARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,G.R.P.AJMER,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,583,02_01_District_wise_crimes_committed_against_SC_2013.csv::583,False,UNIQUE,G.R.P.AJMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,G.R.P.JODHPUR,2013,0,0,0,0,0,0,0,0,1,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,584,02_01_District_wise_crimes_committed_against_SC_2013.csv::584,False,UNIQUE,G.R.P.JODHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,GANGANAGAR,2013,3,33,6,0,0,1,30,0,11,357,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,585,02_01_District_wise_crimes_committed_against_SC_2013.csv::585,False,UNIQUE,GANGANAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,HANUMANGARH,2013,5,26,6,0,0,0,16,0,9,254,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,586,02_01_District_wise_crimes_committed_against_SC_2013.csv::586,False,UNIQUE,HANUMANGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR EAST,2013,0,4,0,0,0,0,0,0,0,65,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,587,02_01_District_wise_crimes_committed_against_SC_2013.csv::587,False,UNIQUE,JAIPUR EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR NORTH,2013,0,3,0,0,0,0,1,0,1,31,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,588,02_01_District_wise_crimes_committed_against_SC_2013.csv::588,False,UNIQUE,JAIPUR NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR SOUTH,2013,0,1,0,0,0,0,0,0,2,58,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,590,02_01_District_wise_crimes_committed_against_SC_2013.csv::590,False,UNIQUE,JAIPUR SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR WEST,2013,1,5,0,0,0,0,0,0,1,114,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,591,02_01_District_wise_crimes_committed_against_SC_2013.csv::591,False,UNIQUE,JAIPUR WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAISALMER,2013,2,0,0,0,0,0,0,0,0,65,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,592,02_01_District_wise_crimes_committed_against_SC_2013.csv::592,False,UNIQUE,JAISALMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JALORE,2013,2,5,0,0,0,0,0,0,0,116,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,593,02_01_District_wise_crimes_committed_against_SC_2013.csv::593,False,UNIQUE,JALORE,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JHALAWAR,2013,1,11,4,0,1,1,1,0,3,124,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,594,02_01_District_wise_crimes_committed_against_SC_2013.csv::594,False,UNIQUE,JHALAWAR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JHUNJHUNU,2013,2,6,0,0,0,1,2,0,1,159,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,595,02_01_District_wise_crimes_committed_against_SC_2013.csv::595,False,UNIQUE,JHUNJHUNU,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JODHPUR EAST,2013,3,1,3,0,0,0,6,0,3,43,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,596,02_01_District_wise_crimes_committed_against_SC_2013.csv::596,False,UNIQUE,JODHPUR EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JODHPUR WEST,2013,0,4,0,0,0,0,12,0,2,29,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,598,02_01_District_wise_crimes_committed_against_SC_2013.csv::598,False,UNIQUE,JODHPUR WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,KARAULI,2013,2,7,0,0,0,2,0,0,1,137,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,599,02_01_District_wise_crimes_committed_against_SC_2013.csv::599,False,UNIQUE,KARAULI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,NAGAUR,2013,6,9,5,0,0,0,4,0,3,238,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,602,02_01_District_wise_crimes_committed_against_SC_2013.csv::602,False,UNIQUE,NAGAUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,PALI,2013,1,2,2,0,0,1,1,0,2,259,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,603,02_01_District_wise_crimes_committed_against_SC_2013.csv::603,False,UNIQUE,PALI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,PRATAPGARH,2013,0,1,2,0,0,0,19,0,1,14,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,604,02_01_District_wise_crimes_committed_against_SC_2013.csv::604,False,UNIQUE,PRATAPGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,RAJSAMAND,2013,0,2,2,0,0,1,13,0,1,27,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,605,02_01_District_wise_crimes_committed_against_SC_2013.csv::605,False,UNIQUE,RAJSAMAND,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,SAWAI MADHOPUR,2013,2,4,0,0,0,0,0,0,0,101,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,606,02_01_District_wise_crimes_committed_against_SC_2013.csv::606,False,UNIQUE,SAWAI MADHOPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,SIKAR,2013,4,11,0,0,0,1,4,0,3,222,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,607,02_01_District_wise_crimes_committed_against_SC_2013.csv::607,False,UNIQUE,SIKAR,DISTRICT_OR_REPORTING_UNIT,VALID
