Column,Missing_Cells,Missing_Percentage
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ATTEMPT_TO_COMMIT_MURDER,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_MURDER,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__PROTECTION_OF_CIVIL_RIGHTS_ACT_1955,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ATTEMPT_TO_COMMIT_MURDER,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_MURDER,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__GRIEVOUS_HURT,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__HURT,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ACID_ATTACK,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ATTEMPT_TO_ACID_ATTACK,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__DEATHS_CAUSED_WITH_INTENT_TO_CAUSE_MISCARRIAGE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__CAUSING_MISCARRIAGE_WITHOUT_CONSENT_OF_WOMEN,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_SEXUAL_HARASSMENT,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ASSAULT_ON_WOMEN_WITH_INTENT_TO_DISROBE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_VOYEURISM,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_STALKING,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_OTHER_SEXUAL_HARASSMENT,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_INSULT_TO_THE_MODESTY_OF_WOMEN,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_KIDNAPPING_ABDUCTION_GRANDTOTAL,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_KIDNAPING_ABDUCTION_TOTAL,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ATTEMPT_TO_COMMIT_RAPE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__KIDNAPPING_ABDUCTION_TOTAL,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__KIDNAPING_ABDUCTION,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__KIDNAPING_ABDUCTION_IN_ORDER_TO_MURDER,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__KIDNAPPING_FOR_RANSOM,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_OTHER_IPC_CRIMES,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_SC_ST_PREVENTION_OF_ATROCITIES_ACT_ONLY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__TOTAL_OF_SC_ST_PREVENTION_OF_ATROCITIES_ACT_1989,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__OTHERS,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__STALKING,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_HURT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_SC_ST_PREVENTION_OF_ATROCITIES_ACT_ONLY,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_ATTEMPT_TO_COMMIT_RAPE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_RAPE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_ATTEMPT_TO_COMMIT_MURDER,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__DOWRY_DEATHS,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_MURDER,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__TOTAL_OF_SC_ST_PREVENTION_OF_ATROCITIES_ACT_1989,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_OTHER_IPC_CRIMES,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_GRIEVOUS_HURT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_RIOTS,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_ACID_ATTACK,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__TOTAL_CRIMES_AGAINST_STS,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__VOYEURISM,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ASSAULT_ON_WOMEN_WITH_INTENT_TO_DISROBE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__SEXUAL_HARASSMENT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_SEXUAL_HARASSMENT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_ASSAULT_ON_WOMEN_WITH_INTENT_TO_DISROBE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_STALKING,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_OTHER_SEXUAL_HARASSMENT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_INSULT_TO_THE_MODESTY_OF_WOMEN,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_KIDNAPPING_ABDUCTION,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_KIDNAPING_ABDUCTION,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_KIDNAPPING_FOR_RANSOM,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_OTHER_KIDNAPPING,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_ROBBERY,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_ARSON,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_GRIEVOUS_HURT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_HURT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_RIOTS,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__IPC_OTHER_IPC_CRIMES,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY_TOTAL,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__DOWRY_DEATHS,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__KIDNAPING_ABDUCTION_OTHERS,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_SEXUAL_HARASSMENT,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ARSON,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ROBBERY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_OTHER_DACOITY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_DACOITY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_OTHER_KIDNAPPING,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_KIDNAPPING_FOR_RANSOM,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_KIDNAPING_ABDUCTION_IN_ORDER_TO_MURDER,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__PROTECTION_OF_CIVIL_RIGHTS_ACT_1955,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_MURDER,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_ATTEMPT_TO_COMMIT_MURDER,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_RAPE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_ATTEMPT_TO_COMMIT_RAPE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_ASSAULT_ON_WOMEN_WITH_INTENT_TO_DISROBE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_VOYEURISM,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_STALKING,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_OTHER_SEXUAL_HARASSMENT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_INSULT_TO_THE_MODESTY_OF_WOMEN,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_KIDNAPPING_ABDUCTION_GRANDTOTAL,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_KIDNAPING_ABDUCTION_TOTAL,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_OTHER_KIDNAPPING,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_DACOITY,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_OTHER_DACOITY,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_ROBBERY,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_ARSON,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_GRIEVOUS_HURT,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__POA_HURT,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__DACOITY_TOTAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__OTHER_IPC_CRIMES,455,92.66802443991853
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2014__OTHER_SLL_CRIME_AGAINST_STS,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ARRESTED_DURING_THE_YEAR_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_RELEASED_OR_FREED_BEFORE_TRIAL_FOR_WANT_OF_EVIDENCE_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_RELEASED_OR_FREED_BEFORE_TRIAL_FOR_WANT_OF_EVIDENCE_FEM,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_RELEASED_OR_FREED_BEFORE_TRIAL_FOR_WANT_OF_EVIDENCE_TOT,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_CHARGE_SHEETED_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_CHARGE_SHEETED_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_CHARGE_SHEETED_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ARRESTED_DURING_THE_YEAR_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ARRESTED_DURING_THE_YEAR_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_MALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__VOYEURISM,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__STALKING,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__OTHER_ASSAULT_ON_WOMEN,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__INSULT_TO_THE_MODESTY_OF_WOMEN,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__AT_OFFICE_PREMISES,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__OTHER_PLACES_RELATED_TO_WORK,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__IN_PUBLIC_TRANSPORT_SYSTEM,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__PLACES_OTHER_THAN_231_232_233,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_MALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__UNNATURAL_OFFENCE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ACQUITTED_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_WHOSE_CASES_TRIALS_WERE_COMPLETED_DURING_THE_YEAR_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_WHOSE_CASES_TRIALS_WERE_COMPLETED_DURING_THE_YEAR_TOTAL,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_RIOTS,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_CONVICTED_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_CONVICTED_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_CONVICTED_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ACQUITTED_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ACQUITTED_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_DISCHARGED_BY_COURT_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_DISCHARGED_BY_COURT_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_DISCHARGED_BY_COURT_TOTAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__SEXUAL_HARASSMENT,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_WHOSE_CASES_TRIALS_WERE_COMPLETED_DURING_THE_YEAR_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_WITHDRAWN_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_WITHDRAWN_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_WITHDRAWN_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_COMPOUNDED_BY_COURTS_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_COMPOUNDED_BY_COURTS_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_COMPOUNDED_BY_COURTS_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__TOTAL_NUMBER_OF_PERSONS_UNDER_TRIAL_TOTAL,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__TOTAL_NUMBER_OF_PERSONS_UNDER_TRIAL_FEMALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__TOTAL_NUMBER_OF_PERSONS_UNDER_TRIAL_MALE,455,92.66802443991853
04_01_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_SLL_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_TOTAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,455,92.66802443991853
