STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs,CRIME_GROUP,SOURCE_FILE
Tamil Nadu,ARIYALUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,CHENNAI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,CHENNAI RLY.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,COIMBATORE RURAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,COIMBATORE URBAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,CUDDALORE,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,DHARMAPURI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,DINDIGUL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,ERODE,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,KANCHIPURAM,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,KANYAKUMARI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,KARUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,KRISHNAGIRI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,MADURAI RURAL,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,MADURAI URBAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,NAGAPATTINAM,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,NAMAKKAL,2013,0,0,0,0,1,0,3,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,NILGIRIS,2013,0,1,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,PERAMBALUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,PUDUKOTTAI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,RAMNATHAPURAM,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,SALEM RURAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,SALEM URBAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,SIVAGANGAI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THANJAVUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THENI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THIRUNELVELI RURAL,2013,0,0,0,0,0,0,0,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THIRUNELVELI URBAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THIRUVALLUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THIRUVANNAMALAI,2013,0,0,0,0,0,0,0,0,4,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THIRUVARUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,THOOTHUGUDI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,TIRUPPUR,2013,1,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,TRICHY RLY.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,TRICHY RURAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,TRICHY URBAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,VELLORE,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,VILLUPURAM,2013,0,1,0,0,0,0,8,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,VIRUDHUNAGAR,2013,0,0,0,0,1,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tamil Nadu,ZZ TOTAL,2013,1,2,0,0,2,0,11,0,6,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,DHALAI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,GOMATI,2013,0,0,2,0,0,0,3,0,0,4,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,GRP,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,KHOWAI,2013,0,1,0,0,0,0,0,0,0,3,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,NORTH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,SIPAHIJALA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,SOUTH,2013,0,2,0,0,0,0,4,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,UNAKOTI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,WEST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Tripura,ZZ TOTAL,2013,0,3,2,0,0,0,7,0,0,12,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,AGRA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,ALIGARH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,ALLAHABAD,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,AMBEDKAR NAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,AMETHI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,AMROHA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,AURAIYA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,AZAMGARH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BADAUN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BAGHPAT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BAHRAICH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BALLIA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BALRAMPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BANDA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BARABANKI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BAREILLY,2013,1,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BASTI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BIJNOR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,BULANDSHAHAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,CHANDOLI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,CHITRAKOOT DHAM,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,DEORIA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,ETAH,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,ETAWAH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,FAIZABAD,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,FATEHGARH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,FATEHPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,FIROZABAD,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,GAUTAMBUDH NAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,GHAZIABAD,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,GHAZIPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,GONDA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,GORAKHPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,HAMIRPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,HAPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,HARDOI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,HATHRAS,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,JALAUN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,JAUNPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,JHANSI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,KANNAUJ,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,KANPUR DEHAT,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,KANPUR NAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,KASGANJ,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,KAUSHAMBI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,KHIRI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,KUSHI NAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,LALITPUR,2013,0,0,0,0,0,0,0,0,5,3,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,LUCKNOW,2013,0,0,0,0,0,0,0,0,3,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MAHARAJGANJ,2013,0,0,1,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MAHOBA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MAINPURI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MATHURA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MAU,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MEERUT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MIRZAPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MORADABAD,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,MUZAFFARNAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,PILIBHIT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,PRATAPGARH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,RAIBAREILLY,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,RAMPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SAHARANPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SAMBHAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SANT KABIRNAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SHAHJAHANPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SHAMLI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SHRAWASTI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SIDHARTHNAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SITAPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SONBHADRA,2013,2,2,1,0,0,0,0,0,2,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,ST.RAVIDASNAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,SULTANPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,UNNAO,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,VARANASI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttar Pradesh,ZZ TOTAL,2013,3,2,2,0,0,0,0,0,10,8,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,ALMORA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,BAGESHWAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,CHAMOLI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,CHAMPAWAT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,DEHRADUN,2013,0,0,0,0,0,0,1,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,HARIDWAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,NAINITAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,PAURI GARHWAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,PITHORAGARH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,RUDRA PRAYAG,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,TEHRI GARHWAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,UDHAMSINGH NAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,UTTARKASHI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Uttarakhand,ZZ TOTAL,2013,0,0,0,0,0,0,1,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,24 PARGANAS NORTH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,24 PARGANAS SOUTH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,ASANSOL,2013,0,0,0,0,0,0,0,0,1,5,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,BANKURA,2013,0,0,0,0,0,0,0,0,0,4,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,BDN CP,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,BIRBHUM,2013,1,1,0,0,0,0,0,0,0,7,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,BKP CP,2013,0,0,0,0,0,0,0,0,3,5,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,BURDWAN,2013,0,2,0,0,0,0,0,0,1,11,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,COOCHBEHAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,DAKSHIN DINAJPUR,2013,0,0,0,0,0,0,2,0,0,11,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,DARJEELING,2013,0,0,0,0,0,0,0,0,4,11,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,HOOGHLY,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,HOWRAH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,HOWRAH CITY,2013,0,0,0,0,0,0,0,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,HOWRAH G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,JALPAIGURI,2013,0,1,0,0,0,0,0,0,8,2,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,JHARGRAM,2013,0,1,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,KHARAGPUR G.R.P.,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,KOLKATA,2013,0,0,0,0,0,0,0,0,1,3,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,MALDA,2013,0,2,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,MURSHIDABAD,2013,0,0,0,0,0,0,0,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,NADIA,2013,0,0,0,0,0,0,0,0,3,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,PASCHIM MIDNAPUR,2013,0,0,0,0,0,0,0,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,PURAB MIDNAPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,PURULIA,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,SEALDAH G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,SILIGURI G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,SILIGURI_PC,2013,0,0,0,0,0,0,0,0,3,6,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,UTTAR DINAJPUR,2013,0,2,1,0,0,0,1,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2013.csv
West Bengal,ZZ TOTAL,2013,1,9,1,0,0,0,3,0,26,82,ST,02_District_wise_crimes_committed_against_ST_2013.csv
A&N Islands,CAR,2013,0,0,0,0,0,0,0,1,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
A&N Islands,NORTH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
A&N Islands,SOUTH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
A&N Islands,ZZ TOTAL,2013,0,0,0,0,0,0,0,1,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Chandigarh,CHANDIGARH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Chandigarh,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
D&N Haveli,D&N HAVELI,2013,0,0,0,0,0,0,0,0,4,3,ST,02_District_wise_crimes_committed_against_ST_2013.csv
D&N Haveli,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,4,3,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Daman & Diu,DAMAN,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Daman & Diu,DIU,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Daman & Diu,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,CAW,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,CENTRAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,CRIME BRANCH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,EAST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,EOW,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,GRP(RLY),2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,IGI AIRPORT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,METRO RAIL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,NEW DELHI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,NORTH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,NORTH-EAST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,NORTH-WEST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,OUTER,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,SOUTH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,SOUTH-EAST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,SOUTH-WEST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,STF,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,WEST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Delhi UT,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Lakshadweep,LAKSHADWEEP,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Lakshadweep,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
Puducherry,KARAIKAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv
