STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE
GUJARAT,AHMEDABAD COMMR.,2001,2.0,1.0,4.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,39.0,77,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,AHMEDABAD RURAL,2001,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,AHWA-DANG,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,AMRELI,2001,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,ANAND,2001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,BHARUCH,2001,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,BHAVNAGAR,2001,6.0,1.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,31.0,62,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,DAHOD,2001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,43,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,GANDHINAGAR,2001,2.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,HIMATNAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,JAMNAGAR,2001,9.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,JUNAGADH,2001,6.0,3.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,32,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,KHEDA NORTH,2001,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,KUTCH,2001,1.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,7.0,27,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,MEHSANA,2001,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,NARMADA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,NAVSARI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PALANPUR,2001,2.0,1.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PANCHMAHAL,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PATAN,2001,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PORBANDAR,2001,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,RAJKOT COMMR.,2001,3.0,1.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,18,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,RAJKOT RURAL,2001,6.0,7.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,15.0,45,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURAT COMMR.,2001,17.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,29,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURAT RURAL,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURENDRANAGAR,2001,1.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VADODARA COMMR.,2001,2.0,2.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VADODARA RURAL,2001,3.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VALSAD,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,W.RLY,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,TOTAL,2001,78.0,39.0,120.0,4.0,0.0,112.0,18.0,0.0,0.0,11.0,190.0,572,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,AMBALA,2001,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,BHIWANI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,FARIDABAD,2001,6.0,16.0,56.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,119,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,FATEHABAD,2001,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,27,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,GRP,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,GURGAON,2001,5.0,6.0,28.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,52,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,HISAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,JHAJJAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,JIND,2001,5.0,13.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KAITHAL,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KARNAL,2001,3.0,23.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,47,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KURUKSHETRA,2001,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,MAHENDERGARH,2001,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PANCHKULA,2001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PANIPAT,2001,7.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,REWARI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,ROHTAK,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,SIRSA,2001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,SONIPAT,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,YAMUNANAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,TOTAL,2001,31.0,108.0,124.0,3.0,0.0,16.0,5.0,0.0,2.0,0.0,74.0,363,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,BILASPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,CHAMBA,2001,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,G.R.P.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,HAMIRPUR,2001,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KANGRA,2001,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KINNAUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KULLU,2001,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,LAHAUL-SPITI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,MANDI,2001,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SHIMLA,2001,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SIRMAUR,2001,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SOLAN,2001,1.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,UNA,2001,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,TOTAL,2001,5.0,35.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,82,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,ANANTNAG,2001,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,AWANTIPORA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BARAMULLA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BORDER,2001,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BUDGAM,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,CRIME JAMMU,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,CRIME SRINAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,DODA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,GANDERBAL,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,JAMMU,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KARGIL,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KATHUA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KULGAM,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KUPWARA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,LEH,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,POONCH,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,PULWAMA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAILWAYS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAJOURI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAMBAN,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,REASI,2001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,SRINAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,UDHAMPUR,2001,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,TOTAL,2001,2.0,6.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,28,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,BOKARO,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,CHAIBASA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,CHATRA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DEOGHAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DHANBAD,2001,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DHANBAD RLY.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DUMKA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GARHWA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GIRIDIH,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GODDA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GUMALA,2001,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,HAZARIBAGH,2001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,JAMSHEDPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,JAMSHEDPUR RLY.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,JAMTARA,2001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,KODERMA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,LATEHAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,LOHARDAGGA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,PAKUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,PALAMU,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,RANCHI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,SAHEBGANJ,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,SARAIKELA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,SIMDEGA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,TOTAL,2001,5.0,11.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BAGALKOT,2001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BANGALORE COMMR.,2001,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BANGALORE RURAL,2001,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BELGAUM,2001,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BELLARY,2001,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BIDAR,2001,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BIJAPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,CHAMARAJNAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,CHICKMAGALUR,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,CHITRADURGA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DAKSHIN KANNADA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DAVANAGERE,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DHARWAD COMMR.,2001,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DHARWAD RURAL,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,GADAG,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,GULBARGA,2001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,HASSAN,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,HAVERI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,K.G.F.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,KODAGU,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,KOLAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,KOPPAL,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,MANDYA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,MYSORE COMMR.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
